timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
6228,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6229,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6230,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6231,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6232,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6233,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6234,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6235,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6236,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6237,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6238,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6239,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6240,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6241,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6242,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6243,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6244,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6245,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6246,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6247,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6248,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6249,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6250,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6251,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6252,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6253,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6254,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6255,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6256,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6257,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6258,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6259,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6260,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6261,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6262,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6263,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6264,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6265,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6266,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6267,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6268,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6269,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6270,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6271,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6272,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6273,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6274,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6275,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6276,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6277,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6278,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6279,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6280,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6281,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6282,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6283,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6284,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6285,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6286,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6287,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6288,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6289,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6290,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6291,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6292,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6293,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6294,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6295,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6296,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6297,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6298,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6299,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6300,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6301,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6302,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6303,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6304,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6305,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6306,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6307,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6308,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6309,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6310,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6311,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6312,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6313,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6314,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6315,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6316,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6317,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6318,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6319,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6320,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6321,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6322,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6323,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6324,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6325,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6326,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6327,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6328,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6329,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6330,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6331,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6332,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6333,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6334,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6335,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6336,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6337,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6338,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6339,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6340,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6341,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6342,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6343,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6344,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6345,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6346,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6347,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6348,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6349,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6350,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6351,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6352,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6353,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6354,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6355,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6356,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6357,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6358,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6359,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6360,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6361,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6362,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6363,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6364,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6365,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6366,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6367,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6368,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6369,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6370,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6371,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6372,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6373,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6374,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6375,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6376,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6377,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6378,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6379,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6380,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6381,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6382,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6383,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6384,0.588333333,0.777635202,0.619,0.362929476,0.409913695,0.534,0.962,1,0.9,0.864918626,0.961172791,0.845
6385,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6386,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6387,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6388,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6389,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6390,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6391,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6392,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6393,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6394,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6395,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6396,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6397,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6398,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6399,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6400,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6401,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6402,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6403,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6404,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6405,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6406,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6407,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6408,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6409,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6410,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6411,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6412,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6413,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6414,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6415,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6416,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6417,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6418,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6419,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6420,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6421,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6422,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6423,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6424,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6425,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6426,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6427,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6428,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6429,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6430,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6431,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6432,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6433,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6434,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6435,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6436,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6437,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6438,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6439,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6440,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6441,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6442,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6443,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6444,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6445,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6446,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6447,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6448,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6449,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6450,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6451,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
