n_rep_periods,clustering_type,weight_type,normalization,seed,regret_pct,mismatch_pct,total_time_s,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read,projection_error,max_weight_sum,cache_hit_rate,pgd_total_iters,termination_status,evaluation_termination_status,n_variables,n_constraints,eval_n_variables,eval_n_constraints,case_study,problem_class,source
40,chronological,conical,economic,505263,5.913920431649289,2.2860210083039347,17.914337042,0.00863075,0.432441708,0.426942459,2.870643333,17.054952875,0.570035292,5.168739964745132e6,1.2527985860410293,,476330,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,chronological,conical_bounded,economic,505263,5.466191833454692,8.418028589674902,17.963572959,0.008663458,0.429910917,1.962352875,2.834962833,15.571309167,0.570035292,5.336930427471115e6,1.0000000000000002,,464199,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull,dirac,economic,505263,8.855697729401957,8.110425736188125,13.396151958,0.008603083,4.264732792,1.666e-6,2.77433725,9.1314175,0.570035292,7.724485727329458e6,1.0,63.06949089557785,0,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull,convex,economic,505263,3.971912933091648,41.74069046588402,13.940823833,0.008659833,4.456470042,0.513349416,2.946936917,8.971004375,0.570035292,4.688658648008789e6,1.0000000000000004,63.06949089557785,394379,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull,conical,economic,505263,4.316327840393841,44.69314100226016,14.262193001,0.008608084,4.350038042,0.362310667,2.850077084,9.549844292,0.570035292,4.546045360693533e6,1.1834976246281534,63.06949089557785,409644,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull,conical_bounded,economic,505263,4.108068852760538,33.417555196805445,15.444295875000002,0.0088485,4.178612291,0.603931875,2.848470125,10.661751709,0.570035292,4.62876116495966e6,1.0000000000000002,63.06949089557785,397472,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull_with_null,dirac,economic,505263,9.892452989650602,0.13592970766345075,10.865900542,0.009109958,3.207865334,1.0e-6,3.845230333,7.658034208,0.570035292,7.752275729564813e6,1.0,62.496382054992765,0,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull_with_null,convex,economic,505263,3.9565012328079963,43.3179839148559,14.740367916,0.008675583,4.288132041,0.758261375,2.938831208,9.6939745,0.570035292,4.7144853810179345e6,1.0000000000000002,62.496382054992765,395500,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull_with_null,conical,economic,505263,4.526212475659297,38.71524157515661,14.996702249000002,0.008698458,4.086139416,0.330314042,2.838689667,10.580248791,0.570035292,4.5147464356135065e6,1.187826596309136,62.496382054992765,411471,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,convex_hull_with_null,conical_bounded,economic,505263,4.354065613458036,30.2911320597017,13.826753292,0.008720625,4.3895505,0.594849333,2.856039208,8.842353459,0.570035292,4.570415906149975e6,1.0000000000000002,62.496382054992765,398718,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,conical_hull,dirac,economic,505263,8.056159654960272,3.2687323251660607,11.567037333,0.008672708,2.530040292,1.833e-6,2.742132,9.036995208,0.570035292,7.895455152015408e6,1.0,61.36008918617614,0,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,conical_hull,convex,economic,505263,3.694748180556928,51.975359186752726,12.728545125,0.008727916,1.191926125,1.495423875,3.127501208,10.041195125,0.570035292,5.166026377073012e6,1.0000000000000002,61.36008918617614,347934,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,conical_hull,conical,economic,505263,6.459378765311685,77.76912837923315,14.936330917000001,0.008684833,1.174410125,0.342497875,3.8346125,13.419422917,0.570035292,4.648924072546926e6,1.3147943099809698,61.36008918617614,390248,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
40,conical_hull,conical_bounded,economic,505263,3.833613523785262,49.17732492307197,11.151891709000001,0.0086435,1.18529725,0.529560292,3.863852958,9.437034167,0.570035292,5.169493381133663e6,1.0000000000000002,61.36008918617614,347906,OPTIMAL,OPTIMAL,656312,1351111,5492686,11336278,p2x,dispatch,tyndp
80,k_means,dirac,economic,505263,6.040812259256256,30.884598754792137,22.034234000999998,0.008691208,0.4938505,9.17e-7,5.605975625,21.540382584,0.570035292,5.051779750480902e6,1.0,,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_means,convex,economic,505263,3.3399884159225124,26.711615076578514,36.419791583000006,0.008653042,0.490105208,2.342033041,5.933836542,33.587653334,0.570035292,4.414902767342303e6,1.0000000000000004,,714827,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_means,conical,economic,505263,9.796600533757793,27.98806119253197,45.91726375,0.008715875,0.472650125,1.530994625,6.007754167,43.913619,0.570035292,4.273414392161398e6,1.1961868894549443,,780421,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_means,conical_bounded,economic,505263,4.876047054651589,31.17119105983654,48.283199,0.008955875,0.508599375,2.702538167,5.852271625,45.072061458,0.570035292,4.3946763982530255e6,1.0000000000000002,,820033,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_medoids,dirac,economic,505263,8.101491267865303,4.362552007802318,20.793398540000002,0.008709625,0.455644666,1.833e-6,5.864462291,20.337752041,0.570035292,6.251536422193392e6,1.0,,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_medoids,convex,economic,505263,3.2197593889077947,10.064146352362467,30.328490958,0.008626708,0.463525917,2.137153333,5.914612958,27.727811708,0.570035292,4.276711879498881e6,1.0000000000000002,,627029,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_medoids,conical,economic,505263,4.415279857024634,10.858055605483509,38.63493625,0.00867125,0.46021875,1.309709792,6.003627583,36.865007708,0.570035292,4.147692121169692e6,1.165359130520952,,660539,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,k_medoids,conical_bounded,economic,505263,3.3929555444113912,2.5569809681776086,29.643528376,0.00864975,0.422713542,2.16914575,5.726310542,27.051669084,0.570035292,4.248713510902773e6,1.0000000000000002,,627683,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,hierarchical,dirac,economic,505263,6.516103154064301,4.90987116121253,20.328113042000002,0.008695584,0.454143125,1.75e-6,5.963526459,19.873968167,0.570035292,6.183900499823317e6,1.0,,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,hierarchical,convex,economic,505263,2.8595842401296645,10.642483204523298,27.513692292,0.008705417,0.467360917,3.067186958,4.623500333,23.979144417,0.570035292,4.253922021191871e6,1.0000000000000004,,613180,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,hierarchical,conical,economic,505263,3.646353831983018,12.707309007135704,26.408787417,0.008701708,0.436731042,1.271658584,6.048306,24.700397791,0.570035292,4.1318780447756173e6,1.1687663765285967,,649456,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,hierarchical,conical_bounded,economic,505263,3.001588325797777,5.040909131022571,30.275379876,0.008753125,0.437744709,2.1295865,5.765848709,27.708048667,0.570035292,4.237423230143422e6,1.0000000000000002,,623081,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,chronological,dirac,economic,505263,8.88427107590628,12.142316472352398,10.074522833,0.008652458,0.428736792,1.791e-6,5.767892875,9.64578425,0.570035292,7.838478073680419e6,1.0,,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,chronological,convex,economic,505263,4.196017859574974,1.6688673286977729,48.831728291,0.008687208,0.510289834,2.149020166,5.754067959,46.172418291,0.570035292,4.413080520120079e6,1.0000000000000002,,646012,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,chronological,conical,economic,505263,5.225041443224798,1.3782147507502693,46.041962292,0.00904975,0.440308542,1.330061958,6.007870625,44.271591792,0.570035292,4.263230877883224e6,1.186304097720303,,683569,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,chronological,conical_bounded,economic,505263,4.508763581224828,5.942709079674615,44.754901542,0.008635541,0.46925025,2.173296,5.998297042,42.112355292,0.570035292,4.38816973552863e6,1.0000000000000002,,650151,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull,dirac,economic,505263,8.25219037376701,1.5577624812067257,28.922575835,0.008668458,10.096203959,1.167e-6,5.559656333,18.826370709,0.570035292,6.693450307853962e6,1.0,74.26290165530672,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull,convex,economic,505263,3.828049848908366,18.07905754524812,52.627820917,0.008760542,10.298496042,2.000118666,5.479478917,40.329206209,0.570035292,3.884313735986615e6,1.0000000000000002,74.26290165530672,597687,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull,conical,economic,505263,4.1705592449902795,21.159724956216124,50.17344625,0.009009583,11.334790708,1.131216583,4.735099917,37.707438959,0.570035292,3.784302652378667e6,1.189635242032065,74.26290165530672,624829,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull,conical_bounded,economic,505263,4.173365195778045,12.776807784498954,49.470772376,0.008664958,11.836742958,1.802805584,4.597796583,35.831223834,0.570035292,3.8562963720821445e6,1.0000000000000002,74.26290165530672,599269,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull_with_null,dirac,economic,505263,7.878843962368598,11.297335438164584,29.088806167999998,0.008713958,11.271554625,9.59e-7,4.437314083,17.817250584,0.570035292,6.724195545911489e6,1.0,74.33563748079877,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull_with_null,convex,economic,505263,3.793043576303501,29.227264515713546,51.138093917,0.008663042,11.428409834,1.682793875,4.829118584,38.026890208,0.570035292,3.906696095040785e6,1.0000000000000002,74.33563748079877,607328,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull_with_null,conical,economic,505263,4.084837584437628,26.755487818942324,47.796569667,0.008695292,12.036659417,1.183542,4.799046875,34.57636825,0.570035292,3.776477284632487e6,1.1956053568316176,74.33563748079877,639008,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,convex_hull_with_null,conical_bounded,economic,505263,4.290429315004296,17.87643081740577,51.891549792,0.00878375,12.155121,1.865741167,4.705083167,37.870687625,0.570035292,3.844098641903115e6,1.0000000000000002,74.33563748079877,612254,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,conical_hull,dirac,economic,505263,6.777832196264466,3.5802327692709612,20.970949834000002,0.008749166,3.906439542,1.208e-6,4.445703541,17.064509084,0.570035292,6.903575359206994e6,1.0,73.28529698149951,0,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,conical_hull,convex,economic,505263,4.086083629021764,16.513855308368896,39.180786958,0.008644542,2.308521083,1.79315775,5.817016458,35.079108125,0.570035292,4.350208126977359e6,1.0000000000000004,73.28529698149951,525297,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,conical_hull,conical,economic,505263,5.322120094392346,38.81197076883651,34.555725083,0.008666625,3.883906792,1.09171325,4.666168209,29.580105041,0.570035292,3.9580774713944388e6,1.2727840794393264,73.28529698149951,581545,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
80,conical_hull,conical_bounded,economic,505263,4.226803019074898,14.793278274182367,38.754072208000004,0.008668542,3.845334625,1.594596416,4.811220875,33.314141167,0.570035292,4.367605205595791e6,1.0000000000000002,73.28529698149951,523933,OPTIMAL,OPTIMAL,1261112,2599151,5492686,11336278,p2x,dispatch,tyndp
10,k_means,dirac,unscaled,505263,9.029558770966073,48.47383112928476,2.281743917,0.008642166,0.514444125,2.084e-6,1.239328666,1.767297708,0.570035292,179.71729359822052,1.0,,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_means,convex,unscaled,505263,6.162953761526535,49.32478345485292,3.6473637500000002,0.008995417,0.441315958,0.046198875,1.259657667,3.159848917,0.570035292,172.69362240931096,1.0000000000000002,,45009,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_means,conical,unscaled,505263,7.516612200882933,49.28788216233372,3.654450624,0.00868975,0.418071375,0.020999958,2.014083666,3.215379291,0.570035292,169.6825341330352,1.2070888908480215,,48605,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_means,conical_bounded,unscaled,505263,6.047316680065085,52.764285923024694,3.546398666,0.008666042,0.484570708,0.029011083,1.369564208,3.032816875,0.570035292,171.72482882571958,1.0000000000000002,,46009,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_medoids,dirac,unscaled,505263,7.849924605095304,7.402210864193948,1.827137333,0.008689292,0.418416375,1.041e-6,1.325238791,1.408719917,0.570035292,229.21971834674991,1.0,,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_medoids,convex,unscaled,505263,5.99086025433877,2.227653665421027,3.797721126,0.008716416,0.456452334,0.080994542,1.426071834,3.26027425,0.570035292,182.16872833044516,1.0000000000000002,,45221,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_medoids,conical,unscaled,505263,6.364983181472428,4.118655596596495,2.890892292,0.0087075,0.42025,0.019466792,2.220571334,2.4511755,0.570035292,179.50195646587804,1.2364967137034155,,45696,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,k_medoids,conical_bounded,unscaled,505263,6.2720352149595815,2.3514096276755185,2.935420541,0.008665417,0.435277958,0.029310625,1.299777,2.470831958,0.570035292,181.23364267821646,1.0,,45081,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,hierarchical,dirac,unscaled,505263,8.146621205737103,3.7757287428108426,1.994634375,0.008686041,0.442301417,1.875e-6,1.419513833,1.552331083,0.570035292,232.34923357299428,1.0,,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,hierarchical,convex,unscaled,505263,6.927592520552839,3.9679711678279705,3.10798704,0.008868625,0.467127291,0.045376416,1.327217166,2.595483333,0.570035292,185.98069201641653,1.0000000000000002,,46359,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,hierarchical,conical,unscaled,505263,7.347172652969647,7.6912159617272255,3.897473376,0.008701667,0.449418209,0.0200255,1.446486875,3.428029667,0.570035292,183.82755762867183,1.1817130638801723,,47205,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,hierarchical,conical_bounded,unscaled,505263,7.055561779492714,12.565711647564076,2.982049292,0.008607458,0.453884667,0.026505292,1.294867291,2.501659333,0.570035292,184.91087392624354,1.0000000000000002,,46692,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,chronological,dirac,unscaled,505263,10.097105201947176,23.371694336035254,1.543562667,0.008716417,0.444675542,1.375e-6,1.29261825,1.09888575,0.570035292,244.2474176341264,1.0,,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,chronological,convex,unscaled,505263,7.683500468047222,24.31633203302202,3.514103958,0.00901925,0.428794875,0.048108833,1.411948958,3.03720025,0.570035292,194.11233909088898,1.0000000000000002,,50271,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,chronological,conical,unscaled,505263,9.00787629453137,29.418498134904027,3.128563333,0.008717791,0.415054375,0.189936583,2.0504205,2.523572375,0.570035292,191.40788170584466,1.1658657305870366,,51494,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,chronological,conical_bounded,unscaled,505263,8.053889348673927,32.20417771624015,2.9412079990000004,0.008582291,0.46753525,0.028207666,1.280642042,2.445465083,0.570035292,192.25392466489538,1.0,,51136,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull,dirac,unscaled,505263,14.459883418529307,46.47388787187056,2.653914958,0.008871041,0.630083708,1.333e-6,1.225228458,2.023829917,0.570035292,246.84362773420847,1.0,22.5,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull,convex,unscaled,505263,5.997781404707814,100.64670538882625,4.02879221,0.008674583,1.619906459,0.022750042,1.563916917,2.386135709,0.570035292,178.32189621886133,1.0000000000000002,22.5,39082,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull,conical,unscaled,505263,6.456891424291533,88.69355135233687,3.064605584,0.008665334,0.671287584,0.020686625,1.362155875,2.372631375,0.570035292,175.63663920613223,1.130036888817422,22.5,39456,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull,conical_bounded,unscaled,505263,6.187659402509449,79.86247956944614,3.295778834,0.008633416,0.640950583,0.042940542,1.309121666,2.611887709,0.570035292,176.35416239810044,1.0,22.5,39331,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull_with_null,dirac,unscaled,505263,61.20754640705957,30.088885472402424,3.53951175,0.0087345,1.908941166,1.417e-6,1.227888417,1.630569167,0.570035292,270.00111587539874,1.0,21.220527045769764,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull_with_null,convex,unscaled,505263,6.560918623079326,136.97795209990215,3.114953833,0.008595375,0.671852333,0.039085875,1.2988575,2.404015625,0.570035292,195.80679958906566,1.0000000000000002,21.220527045769764,41829,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull_with_null,conical,unscaled,505263,7.170687922969332,82.96570332629211,2.9761683750000003,0.008680458,0.652617375,0.020303208,1.349911833,2.303247792,0.570035292,184.4559284107476,1.1182589396184421,21.220527045769764,42181,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,convex_hull_with_null,conical_bounded,unscaled,505263,8.509305728579996,75.76056240862388,3.2710866679999997,0.008680333,0.657686209,0.02559875,1.299754708,2.587801709,0.570035292,184.85243805948198,1.0,21.220527045769764,41911,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,conical_hull,dirac,unscaled,505263,7.8138317765702014,54.49361761761627,3.2270016249999998,0.008634042,1.728684166,9.17e-7,1.388481583,1.498316542,0.570035292,250.70407935449373,1.0,20.679012345679013,0,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,conical_hull,convex,unscaled,505263,6.045470051126678,65.94410607240022,3.134947293,0.008705375,0.641260834,0.022389042,1.306588959,2.471297417,0.570035292,190.083806692222,1.0000000000000002,20.679012345679013,34211,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,conical_hull,conical,unscaled,505263,6.203971649032036,87.47108435726072,3.120526334,0.0087075,0.630183875,0.018561625,1.357657,2.471780834,0.570035292,184.7244621734215,1.3205949876906902,20.679012345679013,36016,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
10,conical_hull,conical_bounded,unscaled,505263,6.2537176277192685,62.73809617614443,4.2988771660000005,0.008678083,1.883691334,0.022488291,1.293249292,2.392697541,0.570035292,189.82583149761552,1.0000000000000002,20.679012345679013,34124,OPTIMAL,OPTIMAL,202712,415081,5492686,11336278,p2x,dispatch,tyndp
20,k_means,dirac,unscaled,505263,7.980627458168499,43.5092480903583,4.7120715010000005,0.008652625,0.484596875,1.459e-6,2.52990925,4.227473167,0.570035292,170.1397329712719,1.0,,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_means,convex,unscaled,505263,5.2042268659806545,45.36913871926023,7.2000804579999995,0.008677875,0.422573708,0.081294917,1.836997375,6.696211833,0.570035292,161.09917936580973,1.0000000000000002,,79413,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_means,conical,unscaled,505263,9.471105379949996,47.479002273622754,7.538050416,0.008598333,0.452722333,0.037890625,2.691424542,7.047437458,0.570035292,158.4504001946803,1.1607881179866057,,83171,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_means,conical_bounded,unscaled,505263,5.14799572121587,48.84185044843008,5.856622917,0.008673708,0.45829825,0.059733084,2.789547542,5.338591583,0.570035292,160.13073163507482,1.0000000000000002,,79288,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_medoids,dirac,unscaled,505263,11.980744194197435,15.041169263487278,4.525957916,0.008667125,0.416882083,1.583e-6,1.648887042,4.10907425,0.570035292,217.22764524335068,1.0,,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_medoids,convex,unscaled,505263,5.420938235253514,10.218670937310808,5.400061291,0.0086675,0.452951541,0.107882292,2.754378833,4.839227458,0.570035292,166.06830806697027,1.0000000000000002,,68786,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_medoids,conical,unscaled,505263,5.426976873067901,9.569870404335102,5.6881657510000005,0.008674625,0.444151459,0.048291084,1.894743083,5.195723208,0.570035292,163.2033304110658,1.164572020196489,,71053,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,k_medoids,conical_bounded,unscaled,505263,5.506508044362457,15.466454693621703,4.986858291,0.008633875,0.436535583,0.073401375,1.898603083,4.476921333,0.570035292,165.34674294104477,1.0000000000000002,,68659,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,hierarchical,dirac,unscaled,505263,10.006203974233285,19.51154485287198,4.834389540999999,0.008682333,0.423938,1.75e-6,1.831645708,4.410449791,0.570035292,217.79308045703442,1.0,,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,hierarchical,convex,unscaled,505263,5.572208329096351,23.726417361062087,6.5138155,0.008655125,0.43220975,0.076407583,1.736676917,6.005198167,0.570035292,164.58221245419202,1.0000000000000002,,73490,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,hierarchical,conical,unscaled,505263,4.974481170745482,24.996907996146554,5.032485792,0.008794292,0.452054125,0.034497792,1.815344667,4.545933875,0.570035292,162.3860675953647,1.2248669582419554,,74177,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,hierarchical,conical_bounded,unscaled,505263,5.044977005666573,17.394329645946492,4.690774792999999,0.00883625,0.418003042,0.227594709,2.828463542,4.045177042,0.570035292,163.6964256643763,1.0000000000000002,,73261,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,chronological,dirac,unscaled,505263,19.08704371690837,34.909485113241544,2.963530333,0.008631791,0.395896917,1.083e-6,1.87611575,2.567632333,0.570035292,230.88937115845934,1.0,,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,chronological,convex,unscaled,505263,6.397679252341981,23.54779467840689,5.448272041999999,0.008711791,0.421346417,0.076106792,1.9918145,4.950818833,0.570035292,172.4697893862703,1.0000000000000002,,75529,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,chronological,conical,unscaled,505263,6.300346323133055,23.32259640164818,5.015460376,0.00867125,0.4300095,0.048595167,1.852427625,4.536855709,0.570035292,170.02756197678775,1.245694774069031,,76025,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,chronological,conical_bounded,unscaled,505263,6.728081793271934,26.144404777030264,5.152243917,0.008662042,0.451186125,0.080265917,1.7845705,4.620791875,0.570035292,171.42292726534902,1.0000000000000002,,75108,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull,dirac,unscaled,505263,10.473776514388788,29.311649870067797,5.739435167,0.009435083,0.968029041,1.084e-6,1.830600667,4.771405042,0.570035292,234.794646357176,1.0,42.1349147516679,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull,convex,unscaled,505263,5.240364028310651,93.85893524851373,6.503242083,0.008707666,0.854553083,0.059766208,2.743550708,5.588922792,0.570035292,165.0247890976292,1.0000000000000002,42.1349147516679,65904,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull,conical,unscaled,505263,5.157029728253937,85.00819452519988,6.002761040999999,0.008698166,0.854592083,0.042898458,1.90896775,5.1052705,0.570035292,162.34285930298051,1.1550704680602062,42.1349147516679,67170,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull,conical_bounded,unscaled,505263,5.616165616847324,76.67792944289504,6.028479334,0.008972709,0.830765375,0.062455334,2.7646735,5.135258625,0.570035292,163.1507435693042,1.0000000000000002,42.1349147516679,66823,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull_with_null,dirac,unscaled,505263,18.136698273703967,20.616682021176544,4.710870959,0.008788584,0.914562125,1.209e-6,1.732125125,3.796307625,0.570035292,235.4895348289904,1.0,35.836849507735586,0,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull_with_null,convex,unscaled,505263,6.252729300363269,26.200857269914856,7.883980457,0.008654667,2.135677666,0.074446875,1.814665666,5.673855916,0.570035292,167.01879368811618,1.0000000000000002,35.836849507735586,65192,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull_with_null,conical,unscaled,505263,5.758371753537417,19.225108100156234,6.783329874,0.008988417,2.185385208,0.036955625,1.784457708,4.560989041,0.570035292,161.50745773531398,1.1458348783050645,35.836849507735586,65022,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
20,convex_hull_with_null,conical_bounded,unscaled,505263,5.770128727552959,13.603864382130649,7.2430312500000005,0.008616042,2.15067725,0.074572625,1.80523675,5.017781375,0.570035292,162.43113544769255,1.0000000000000002,35.836849507735586,65260,OPTIMAL,OPTIMAL,353912,727091,5492686,11336278,p2x,dispatch,tyndp
