case_study,problem_class,source,n_rep_periods,clustering_type,weight_type,normalization,n_seeds,regret_mean_pct,regret_sd_pct,mismatch_mean_pct,time_mean_s,time_sd_s,is_deterministic,pareto_frontier,reasonable_in_group
5bus,investment,sienna,40,chronological,conical_bounded,unscaled,5,3.1852076671718965,0.0,26.224541652633526,0.49264475040000005,0.0,true,false,false
5bus,investment,sienna,40,convex_hull,dirac,unscaled,5,0.5867595680399518,0.0,4.69794823409075,0.9512401168,0.0,true,true,true
5bus,investment,sienna,40,convex_hull,convex,unscaled,5,0.7831948741513495,0.0,4.767676073809092,0.9767063752,0.1,true,true,true
5bus,investment,sienna,40,convex_hull,conical,unscaled,5,0.9622717118030755,0.0,7.154620513543603,1.1261503581999999,0.1,true,true,true
5bus,investment,sienna,40,convex_hull,conical_bounded,unscaled,5,0.7762715507913631,0.0,5.005488618093138,0.9688037502,0.1,true,true,true
5bus,investment,sienna,40,convex_hull_with_null,dirac,unscaled,5,0.8554962922833642,0.0,14.420753984687334,0.9773882418000002,0.1,true,true,true
5bus,investment,sienna,40,convex_hull_with_null,convex,unscaled,5,0.9943257092850377,0.0,17.846753853827003,1.0556118756,0.1,true,true,true
5bus,investment,sienna,40,convex_hull_with_null,conical,unscaled,5,0.9178058486080554,0.0,13.645946581453043,1.0884920668,0.1,true,true,true
5bus,investment,sienna,40,convex_hull_with_null,conical_bounded,unscaled,5,0.8129381044943873,0.0,18.327726419814883,1.088780325,0.2,true,true,true
5bus,investment,sienna,40,conical_hull,dirac,unscaled,5,1.3485453013130755,0.0,1.8358762876319072,0.5501285584,0.1,true,false,true
5bus,investment,sienna,40,conical_hull,convex,unscaled,5,1.2533573715242774,0.0,5.111788142560894,0.8672331090000001,0.1,true,false,true
5bus,investment,sienna,40,conical_hull,conical,unscaled,5,1.3286968296832846,0.0,1.6194384366610977,0.7480255254,0.2,true,false,true
5bus,investment,sienna,40,conical_hull,conical_bounded,unscaled,5,1.2525692302199465,0.0,4.894424785502782,0.8390445084,0.2,true,false,true
5bus,investment,sienna,80,k_means,dirac,unscaled,5,6.42257106615359,5.5,19.4975929869867,0.39842887539999994,0.1,false,false,false
5bus,investment,sienna,80,k_means,convex,unscaled,5,3.375562595166967,5.4,10.262328656112299,1.3907098752,0.1,false,false,true
5bus,investment,sienna,80,k_means,conical,unscaled,5,3.460763312261804,5.5,12.19449743462543,1.2400826588,0.2,false,false,true
5bus,investment,sienna,80,k_means,conical_bounded,unscaled,5,3.3650082269016353,5.4,10.584680961279116,1.1783427166,0.1,false,false,true
5bus,investment,sienna,80,k_medoids,dirac,unscaled,5,4.1052081481518465,5.8,9.309224599547111,0.39577344979999995,0.0,false,false,false
5bus,investment,sienna,80,k_medoids,convex,unscaled,5,1.6844723379522364,3.2,5.29836278753473,1.2415088248,0.1,false,false,true
5bus,investment,sienna,80,k_medoids,conical,unscaled,5,1.6788915792077888,3.1,3.5249077150910564,0.8213290082,0.0,false,false,true
5bus,investment,sienna,80,k_medoids,conical_bounded,unscaled,5,1.68374797911206,3.2,5.154851427397547,1.3575755586,0.3,false,false,true
5bus,investment,sienna,80,hierarchical,dirac,unscaled,5,0.30408903587055836,0.0,10.208872556945197,0.37770035760000004,0.0,true,true,true
5bus,investment,sienna,80,hierarchical,convex,unscaled,5,0.286428056724386,0.0,2.5044176038341397,1.2471655588000001,0.1,true,true,true
5bus,investment,sienna,80,hierarchical,conical,unscaled,5,0.28484708692806393,0.0,0.5567539684357491,0.8484548586,0.1,true,true,true
5bus,investment,sienna,80,hierarchical,conical_bounded,unscaled,5,0.28463669885530063,0.0,2.166180285562416,1.2403027668,0.1,true,true,true
5bus,investment,sienna,80,chronological,dirac,unscaled,5,0.012093876684793337,0.0,2.6367303602526637,0.3457926502,0.0,true,true,true
5bus,investment,sienna,80,chronological,convex,unscaled,5,0.06960683804737577,0.0,11.094985649579307,1.3315194336,0.0,true,true,true
5bus,investment,sienna,80,chronological,conical,unscaled,5,0.047964328044458604,0.0,7.907014025867508,0.9918286000000001,0.1,true,true,true
5bus,investment,sienna,80,chronological,conical_bounded,unscaled,5,0.05856214774575541,0.0,11.508401251902423,1.508537225,0.2,true,true,true
5bus,investment,sienna,80,convex_hull,dirac,unscaled,5,0.4321699214631769,0.0,24.975926730372723,2.2801054501999998,0.2,true,true,true
5bus,investment,sienna,80,convex_hull,convex,unscaled,5,0.5249613171816048,0.0,19.712421701359442,2.890258658,0.3,true,true,true
5bus,investment,sienna,80,convex_hull,conical,unscaled,5,0.6175924756997686,0.0,12.361228602261958,2.6289469754000003,0.1,true,true,true
5bus,investment,sienna,80,convex_hull,conical_bounded,unscaled,5,0.523547292836879,0.0,19.64306963052734,3.0052484834,0.2,true,true,true
5bus,investment,sienna,80,convex_hull_with_null,dirac,unscaled,5,0.4433336662926779,0.0,14.947648690919767,2.5045995504,0.2,true,true,true
5bus,investment,sienna,80,convex_hull_with_null,convex,unscaled,5,0.5535469111595637,0.0,17.605437480214793,3.1222523420000003,0.2,true,true,true
5bus,investment,sienna,80,convex_hull_with_null,conical,unscaled,5,0.6087261415265832,0.0,10.496539444953648,2.9668985422,0.2,true,true,true
5bus,investment,sienna,80,convex_hull_with_null,conical_bounded,unscaled,5,0.5552375153133449,0.0,17.442914169038044,3.0756472579999996,0.2,true,true,true
5bus,investment,sienna,80,conical_hull,dirac,unscaled,5,0.5718773103879915,0.0,7.906117054847195,1.4823877833999997,0.2,true,true,true
5bus,investment,sienna,80,conical_hull,convex,unscaled,5,0.778467352081047,0.0,1.4082502931286738,2.046240517,0.0,true,true,true
5bus,investment,sienna,80,conical_hull,conical,unscaled,5,0.8662817075745899,0.0,2.7531598001731177,1.8079768084,0.2,true,true,true
5bus,investment,sienna,80,conical_hull,conical_bounded,unscaled,5,0.7689378153386439,0.0,1.2547116733917036,2.2611972498,0.3,true,true,true
p2x,dispatch,tyndp,10,k_means,dirac,economic,5,8.64759093181732,1.2,40.94243474285423,2.1833301994,0.3,false,false,false
p2x,dispatch,tyndp,10,k_means,convex,economic,5,6.13680556314506,0.4,36.882120734018,2.5788903414,0.1,false,false,true
p2x,dispatch,tyndp,10,k_means,conical,economic,5,11.665372753706823,1.1,39.562354020021544,2.7939726668,0.2,false,false,false
p2x,dispatch,tyndp,10,k_means,conical_bounded,economic,5,6.575157075894755,0.9,43.469948303300825,3.2847403414,0.7,false,false,true
p2x,dispatch,tyndp,10,k_medoids,dirac,economic,5,9.826615603224104,1.9,19.07085064935628,2.0445340502000002,0.1,false,false,false
p2x,dispatch,tyndp,10,k_medoids,convex,economic,5,6.155282233195968,0.4,16.4383920379567,2.8108012496,0.2,false,false,true
p2x,dispatch,tyndp,10,k_medoids,conical,economic,5,7.159755047613444,0.6,17.743308329404854,2.9839729754000004,0.4,false,false,false
p2x,dispatch,tyndp,10,k_medoids,conical_bounded,economic,5,6.501123920525456,0.5,11.632447525076307,2.9023510000000003,0.3,false,false,true
p2x,dispatch,tyndp,10,hierarchical,dirac,economic,5,11.29455673580113,0.0,1.1001275020386583,2.058502733,0.1,true,false,false
p2x,dispatch,tyndp,10,hierarchical,convex,economic,5,6.508641429153705,0.0,12.658510757866194,3.1617282004,0.3,true,true,true
p2x,dispatch,tyndp,10,hierarchical,conical,economic,5,7.909761077749944,0.0,11.713674984501733,2.901550683,0.3,true,false,false
p2x,dispatch,tyndp,10,hierarchical,conical_bounded,economic,5,6.814235391389412,0.0,3.658475402440871,2.902678242,0.4,true,true,true
p2x,dispatch,tyndp,10,chronological,dirac,economic,5,10.761878919107271,0.0,15.77121434408922,1.7457906749999998,0.1,true,true,false
p2x,dispatch,tyndp,10,chronological,convex,economic,5,6.522482004601239,0.0,15.048144650077688,2.8642652996,0.2,true,false,true
p2x,dispatch,tyndp,10,chronological,conical,economic,5,8.118005328994848,0.0,17.749738666743365,2.6925104832000004,0.2,true,false,false
p2x,dispatch,tyndp,10,chronological,conical_bounded,economic,5,6.8550325666624214,0.0,24.58463160297772,2.8402992172,0.4,true,false,true
p2x,dispatch,tyndp,10,convex_hull,dirac,economic,5,11.461734634761989,0.0,54.28105453407518,3.4392869081999997,0.1,true,false,false
p2x,dispatch,tyndp,10,convex_hull,convex,economic,5,5.553659677824974,0.0,128.34112277565848,3.0574686664,0.1,true,true,true
p2x,dispatch,tyndp,10,convex_hull,conical,economic,5,5.919509328284134,0.0,115.66574804018907,3.4462106915999997,0.6,true,true,true
p2x,dispatch,tyndp,10,convex_hull,conical_bounded,economic,5,5.776196381472931,0.0,100.77654048992403,3.5414715082,0.6,true,true,true
p2x,dispatch,tyndp,10,convex_hull_with_null,dirac,economic,5,10.226266765891111,0.0,33.32799688791179,2.9195243582,0.6,true,false,false
p2x,dispatch,tyndp,10,convex_hull_with_null,convex,economic,5,5.787569857192221,0.0,195.307188774531,3.8079749497999997,0.7,true,true,true
p2x,dispatch,tyndp,10,convex_hull_with_null,conical,economic,5,8.264102754965075,0.0,118.8624857750543,3.7021508746,0.6,true,false,false
p2x,dispatch,tyndp,10,convex_hull_with_null,conical_bounded,economic,5,6.65904752609494,0.0,110.93775250857011,3.3248744998,0.5,true,false,true
p2x,dispatch,tyndp,10,conical_hull,dirac,economic,5,10.223813828646588,0.0,13.557130588359437,2.3908278082,0.5,true,false,false
p2x,dispatch,tyndp,10,conical_hull,convex,economic,5,6.014165602055432,0.0,112.92844289681048,3.6051009166,0.6,true,true,true
p2x,dispatch,tyndp,10,conical_hull,conical,economic,5,6.220408737614314,0.0,155.63114407926898,3.3099035997999997,0.6,true,true,true
p2x,dispatch,tyndp,10,conical_hull,conical_bounded,economic,5,6.012922726612069,0.0,109.76466061933613,3.6020694501999997,0.7,true,true,true
p2x,dispatch,tyndp,20,k_means,dirac,economic,5,8.738374739805929,2.7,39.32332189906305,4.7192739084,0.4,false,false,false
p2x,dispatch,tyndp,20,k_means,convex,economic,5,5.5460684766184665,0.6,33.32328387748803,5.5900543832,1.6,false,false,true
p2x,dispatch,tyndp,20,k_means,conical,economic,5,11.9471477431263,1.5,37.86528347486194,5.7180044498,1.0,false,false,false
p2x,dispatch,tyndp,20,k_means,conical_bounded,economic,5,5.232742046510589,0.2,39.449537605712464,5.3692740746,1.0,false,false,true
p2x,dispatch,tyndp,20,k_medoids,dirac,economic,5,9.576583999788744,2.4,12.625098072253806,4.4002648334,0.3,false,false,false
p2x,dispatch,tyndp,20,k_medoids,convex,economic,5,5.0268845532419935,0.4,17.001175426024012,6.1953233334,1.1,false,false,true
p2x,dispatch,tyndp,20,k_medoids,conical,economic,5,5.594984263690095,0.3,18.49580102836362,5.0046057167999995,0.3,false,false,true
p2x,dispatch,tyndp,20,k_medoids,conical_bounded,economic,5,5.204526421122364,0.2,18.998004654253993,5.4970609242,0.2,false,false,true
p2x,dispatch,tyndp,20,hierarchical,dirac,economic,5,9.336917714181281,0.0,12.774886077036232,4.1564165412,0.2,true,false,false
p2x,dispatch,tyndp,20,hierarchical,convex,economic,5,6.1359319953452784,0.0,36.181731383661564,7.4094596166,0.4,true,false,false
p2x,dispatch,tyndp,20,hierarchical,conical,economic,5,5.302440154391208,0.0,40.101435805287515,5.430767575,0.4,true,true,true
p2x,dispatch,tyndp,20,hierarchical,conical_bounded,economic,5,4.915222335504077,0.0,20.558335313325315,4.6004518424,0.1,true,true,true
p2x,dispatch,tyndp,20,chronological,dirac,economic,5,14.33971258784772,0.0,29.267932859300743,3.4468436668000004,0.4,true,false,false
p2x,dispatch,tyndp,20,chronological,convex,economic,5,5.7033516252089855,0.0,19.42389189686757,7.0748227666000005,0.5,true,true,true
p2x,dispatch,tyndp,20,chronological,conical,economic,5,6.508972463512231,0.0,20.402145261485888,7.0728141832,0.5,true,false,false
p2x,dispatch,tyndp,20,chronological,conical_bounded,economic,5,6.98775621211214,0.0,25.784328659198202,9.128678191600002,0.5,true,false,false
p2x,dispatch,tyndp,20,convex_hull,dirac,economic,5,10.61001436129903,1.0,14.622255052576364,5.777045024600001,0.6,false,false,false
p2x,dispatch,tyndp,20,convex_hull,convex,economic,5,4.673415725922037,0.0,60.83811144312805,6.3286248918,0.7,true,true,true
p2x,dispatch,tyndp,20,convex_hull,conical,economic,5,5.323984522023251,0.0,62.67859012197995,6.3584474663999995,0.4,true,true,true
p2x,dispatch,tyndp,20,convex_hull,conical_bounded,economic,5,5.016073715362479,0.0,50.0258167098022,6.681674433199999,0.5,true,true,true
p2x,dispatch,tyndp,20,convex_hull_with_null,dirac,economic,5,11.05728256705876,1.2,3.515955210062426,6.521959375200001,0.2,false,false,false
p2x,dispatch,tyndp,20,convex_hull_with_null,convex,economic,5,5.023787690432879,0.0,65.73996598409326,6.4345226338,0.7,true,true,true
p2x,dispatch,tyndp,20,convex_hull_with_null,conical,economic,5,7.453922578752237,0.0,51.64386186200382,7.9168525418,0.4,true,false,false
p2x,dispatch,tyndp,20,convex_hull_with_null,conical_bounded,economic,5,5.677422853410508,0.0,44.62796032433883,6.723436825,0.6,true,true,true
p2x,dispatch,tyndp,20,conical_hull,dirac,economic,5,10.221866833997929,0.0,1.1702839573805017,4.916672391800001,0.5,true,false,false
p2x,dispatch,tyndp,20,conical_hull,convex,economic,5,4.882984093038956,0.0,53.30216249460683,5.8247418170000005,0.6,true,true,true
p2x,dispatch,tyndp,20,conical_hull,conical,economic,5,5.90121002400088,0.0,89.62403795547311,6.6589587084,0.7,true,false,false
p2x,dispatch,tyndp,20,conical_hull,conical_bounded,economic,5,4.834195917779693,0.0,50.98526608564852,6.178758183600001,0.6,true,true,true
p2x,dispatch,tyndp,40,k_means,dirac,economic,5,6.043935541602897,1.4,34.16761642868729,10.2833256582,0.9,false,false,false
p2x,dispatch,tyndp,40,k_means,convex,economic,5,4.324660831658065,0.6,29.679355341360587,15.073125874799999,3.7,false,false,true
p2x,dispatch,tyndp,40,k_means,conical,economic,5,9.734668259280813,1.8,31.55255940087256,13.8577658002,3.0,false,false,false
p2x,dispatch,tyndp,40,k_means,conical_bounded,economic,5,5.206023897323586,0.9,34.93120233792365,14.966238158,3.3,false,false,false
p2x,dispatch,tyndp,40,k_medoids,dirac,economic,5,7.635836898952562,1.0,8.049024450940077,10.5711525086,0.5,false,false,false
p2x,dispatch,tyndp,40,k_medoids,convex,economic,5,4.1795305835639285,0.5,23.826973024694322,12.408537550599998,2.8,false,false,true
p2x,dispatch,tyndp,40,k_medoids,conical,economic,5,4.373306131090313,0.3,22.653152475670655,11.4170377164,1.4,false,false,true
p2x,dispatch,tyndp,40,k_medoids,conical_bounded,economic,5,4.688120984669886,0.9,13.704409551466199,13.0332883082,2.5,false,false,true
p2x,dispatch,tyndp,40,hierarchical,dirac,economic,5,6.491036676972771,0.0,9.207563361099933,10.173081708600002,0.5,true,false,false
p2x,dispatch,tyndp,40,hierarchical,convex,economic,5,4.278139808679771,0.0,16.28639078123015,10.27478895,0.6,true,true,true
p2x,dispatch,tyndp,40,hierarchical,conical,economic,5,4.6391809812109885,0.0,22.82963478357544,9.857310158,0.4,true,true,true
p2x,dispatch,tyndp,40,hierarchical,conical_bounded,economic,5,5.809816507871046,0.0,6.70996953659327,16.9271791002,0.6,true,false,false
p2x,dispatch,tyndp,40,chronological,dirac,economic,5,10.258884850490535,0.0,12.561359879542703,5.4266468332,0.1,true,false,false
p2x,dispatch,tyndp,40,chronological,convex,economic,5,4.281803897635084,0.0,0.7614728032920106,15.047576083000001,0.8,true,true,true
p2x,dispatch,tyndp,40,chronological,conical,economic,5,5.913920431649289,0.0,2.2860210083039347,17.7168145668,0.7,true,false,false
p2x,dispatch,tyndp,40,chronological,conical_bounded,economic,5,5.466191833454692,0.0,8.418028589674902,17.778826200199997,0.6,true,false,false
p2x,dispatch,tyndp,40,convex_hull,dirac,economic,5,8.855697729401957,0.0,8.110425736188125,13.0734054834,0.4,true,false,false
p2x,dispatch,tyndp,40,convex_hull,convex,economic,5,3.971912933091648,0.0,41.74069046588402,13.685981891399999,0.5,true,true,true
p2x,dispatch,tyndp,40,convex_hull,conical,economic,5,4.316327840393841,0.0,44.69314100226016,13.7692096002,0.6,true,true,true
p2x,dispatch,tyndp,40,convex_hull,conical_bounded,economic,5,4.108068852760538,0.0,33.417555196805445,15.419892458200001,0.3,true,true,true
p2x,dispatch,tyndp,40,convex_hull_with_null,dirac,economic,5,9.892452989650602,0.0,0.13592970766345075,11.8587542168,0.6,true,false,false
p2x,dispatch,tyndp,40,convex_hull_with_null,convex,economic,5,3.956501232807996,0.0,43.3179839148559,14.446016375,0.3,true,false,true
p2x,dispatch,tyndp,40,convex_hull_with_null,conical,economic,5,4.526212475659297,0.0,38.71524157515661,14.977656666600002,0.1,true,true,true
p2x,dispatch,tyndp,40,convex_hull_with_null,conical_bounded,economic,5,4.354065613458036,0.0,30.2911320597017,13.580981842199998,0.5,true,true,true
p2x,dispatch,tyndp,40,conical_hull,dirac,economic,5,8.056159654960272,0.0,3.2687323251660607,11.0033993502,0.7,true,false,false
p2x,dispatch,tyndp,40,conical_hull,convex,economic,5,3.694748180556928,0.0,51.975359186752726,13.0860711832,0.9,true,true,true
p2x,dispatch,tyndp,40,conical_hull,conical,economic,5,6.459378765311685,0.0,77.76912837923315,15.479548691400002,0.7,true,false,false
p2x,dispatch,tyndp,40,conical_hull,conical_bounded,economic,5,3.8336135237852615,0.0,49.17732492307197,11.648731424600001,0.7,true,false,true
p2x,dispatch,tyndp,80,k_means,dirac,economic,5,5.968029437397976,0.2,29.86683874418376,22.2693922336,1.4,false,false,false
p2x,dispatch,tyndp,80,k_means,convex,economic,5,3.540891000211168,0.4,23.413700437708037,41.891393074599996,9.2,false,false,true
p2x,dispatch,tyndp,80,k_means,conical,economic,5,7.077411790302054,1.7,23.231499972752452,43.6314023004,3.0,false,false,false
p2x,dispatch,tyndp,80,k_means,conical_bounded,economic,5,4.527518692653154,0.6,27.761176388333382,45.112812366200004,2.6,false,false,false
p2x,dispatch,tyndp,80,k_medoids,dirac,economic,5,6.947229709792767,0.7,4.4208332215029,20.462509824199998,1.2,false,false,false
p2x,dispatch,tyndp,80,k_medoids,convex,economic,5,3.518062144496214,0.4,9.460756539001714,37.1661487752,4.5,false,false,true
p2x,dispatch,tyndp,80,k_medoids,conical,economic,5,4.137755040453728,0.5,11.648991896407221,39.4043004582,4.8,false,false,false
p2x,dispatch,tyndp,80,k_medoids,conical_bounded,economic,5,4.000563794051439,0.4,5.2179685472006465,38.5894683586,5.6,false,false,false
p2x,dispatch,tyndp,80,hierarchical,dirac,economic,5,6.516103154064301,0.0,4.90987116121253,20.5524383252,0.3,true,false,false
p2x,dispatch,tyndp,80,hierarchical,convex,economic,5,2.8595842401296645,0.0,10.642483204523298,26.690904274799998,0.6,true,true,true
p2x,dispatch,tyndp,80,hierarchical,conical,economic,5,3.646353831983018,0.0,12.707309007135704,26.5829009332,0.4,true,true,true
p2x,dispatch,tyndp,80,hierarchical,conical_bounded,economic,5,3.001588325797777,0.0,5.040909131022571,30.4516146752,0.4,true,true,true
p2x,dispatch,tyndp,80,chronological,dirac,economic,5,8.88427107590628,0.0,12.142316472352398,10.170039983199999,0.1,true,false,false
p2x,dispatch,tyndp,80,chronological,convex,economic,5,4.196017859574974,0.0,1.6688673286977729,49.321655249799996,0.6,true,false,false
p2x,dispatch,tyndp,80,chronological,conical,economic,5,5.225041443224798,0.0,1.3782147507502693,46.3975271498,0.4,true,false,false
p2x,dispatch,tyndp,80,chronological,conical_bounded,economic,5,4.508763581224828,0.0,5.942709079674615,44.785702525,0.3,true,false,false
p2x,dispatch,tyndp,80,convex_hull,dirac,economic,5,8.25219037376701,0.0,1.5577624812067257,30.198068174999996,0.8,true,false,false
p2x,dispatch,tyndp,80,convex_hull,convex,economic,5,3.8280498489083654,0.0,18.07905754524812,53.2343401,0.9,true,false,true
p2x,dispatch,tyndp,80,convex_hull,conical,economic,5,4.1705592449902795,0.0,21.159724956216124,50.905153932999994,0.9,true,false,false
p2x,dispatch,tyndp,80,convex_hull,conical_bounded,economic,5,4.173365195778045,0.0,12.776807784498954,49.2636867504,0.5,true,false,false
p2x,dispatch,tyndp,80,convex_hull_with_null,dirac,economic,5,7.878843962368597,0.0,11.297335438164584,29.3223468664,0.5,true,false,false
p2x,dispatch,tyndp,80,convex_hull_with_null,convex,economic,5,3.793043576303501,0.0,29.227264515713546,51.4192042754,0.7,true,true,true
p2x,dispatch,tyndp,80,convex_hull_with_null,conical,economic,5,4.084837584437628,0.0,26.75548781894232,47.5646497416,0.2,true,false,false
p2x,dispatch,tyndp,80,convex_hull_with_null,conical_bounded,economic,5,4.290429315004296,0.0,17.87643081740577,51.0946875502,1.0,true,false,false
p2x,dispatch,tyndp,80,conical_hull,dirac,economic,5,6.777832196264467,0.0,3.5802327692709612,19.8120300502,1.1,true,false,false
p2x,dispatch,tyndp,80,conical_hull,convex,economic,5,4.086083629021764,0.0,16.513855308368896,39.6285931664,0.6,true,false,false
p2x,dispatch,tyndp,80,conical_hull,conical,economic,5,5.322120094392346,0.0,38.81197076883651,34.0116094586,0.9,true,false,false
p2x,dispatch,tyndp,80,conical_hull,conical_bounded,economic,5,4.226803019074898,0.0,14.793278274182367,38.0079887082,0.7,true,false,false
p2x,dispatch,tyndp,10,k_means,dirac,unscaled,5,8.12319338578933,1.1,48.8165752570451,2.2212370245999997,0.2,false,false,false
p2x,dispatch,tyndp,10,k_means,convex,unscaled,5,6.165201503785669,0.2,47.42514015887295,2.8698511998000003,0.4,false,false,true
p2x,dispatch,tyndp,10,k_means,conical,unscaled,5,8.04215049105987,1.1,47.639128442080086,3.2022359912,0.4,false,false,false
p2x,dispatch,tyndp,10,k_means,conical_bounded,unscaled,5,6.326078113435267,0.3,51.01402816905039,2.9817543831999997,0.7,false,false,true
p2x,dispatch,tyndp,10,k_medoids,dirac,unscaled,5,11.646037573701623,5.5,21.905663457367346,2.154883592,0.4,false,false,false
p2x,dispatch,tyndp,10,k_medoids,convex,unscaled,5,6.3571873741676255,0.9,22.498832630045293,3.1012580416,0.4,false,false,true
p2x,dispatch,tyndp,10,k_medoids,conical,unscaled,5,6.80426245060738,0.9,20.641125160676182,2.9329318164000004,0.1,false,false,true
p2x,dispatch,tyndp,10,k_medoids,conical_bounded,unscaled,5,6.560686204507253,0.7,20.515652088100317,3.1418708164,0.4,false,false,true
p2x,dispatch,tyndp,10,hierarchical,dirac,unscaled,5,8.146621205737103,0.0,3.7757287428108426,2.3572803248,0.4,true,false,false
p2x,dispatch,tyndp,10,hierarchical,convex,unscaled,5,6.927592520552838,0.0,3.96797116782797,3.0146751162000003,0.1,true,false,true
p2x,dispatch,tyndp,10,hierarchical,conical,unscaled,5,7.347172652969647,0.0,7.6912159617272255,3.393821192,0.3,true,true,true
p2x,dispatch,tyndp,10,hierarchical,conical_bounded,unscaled,5,7.055561779492715,0.0,12.565711647564076,2.9062178836,0.1,true,false,true
p2x,dispatch,tyndp,10,chronological,dirac,unscaled,5,10.097105201947176,0.0,23.371694336035254,1.9000207084000003,0.5,true,true,false
p2x,dispatch,tyndp,10,chronological,convex,unscaled,5,7.683500468047223,0.0,24.31633203302202,3.1339624332,0.4,true,false,false
p2x,dispatch,tyndp,10,chronological,conical,unscaled,5,9.00787629453137,0.0,29.41849813490403,2.858898158,0.2,true,false,false
p2x,dispatch,tyndp,10,chronological,conical_bounded,unscaled,5,8.053889348673927,0.0,32.20417771624015,2.9391228079999996,0.1,true,false,false
p2x,dispatch,tyndp,10,convex_hull,dirac,unscaled,5,13.316844287457325,0.6,47.95512098797717,3.4648665580000007,0.5,false,false,false
p2x,dispatch,tyndp,10,convex_hull,convex,unscaled,5,5.997781404707814,0.0,100.64670538882625,3.5057530588,0.6,true,true,true
p2x,dispatch,tyndp,10,convex_hull,conical,unscaled,5,6.456891424291532,0.0,88.69355135233687,3.3241588918000007,0.5,true,false,true
p2x,dispatch,tyndp,10,convex_hull,conical_bounded,unscaled,5,6.187659402509449,0.0,79.86247956944614,3.4657361831999998,0.3,true,true,true
p2x,dispatch,tyndp,10,convex_hull_with_null,dirac,unscaled,5,61.20754640705957,0.0,30.08888547240242,3.2433937,0.5,true,false,false
p2x,dispatch,tyndp,10,convex_hull_with_null,convex,unscaled,5,6.560918623079326,0.0,136.97795209990215,3.7526469747999998,0.6,true,true,true
p2x,dispatch,tyndp,10,convex_hull_with_null,conical,unscaled,5,7.170687922969333,0.0,82.96570332629211,3.3171136919999995,0.5,true,false,true
p2x,dispatch,tyndp,10,convex_hull_with_null,conical_bounded,unscaled,5,7.283784206004343,0.7,77.77405632742745,3.5883146835999993,0.5,false,false,true
p2x,dispatch,tyndp,10,conical_hull,dirac,unscaled,5,7.8138317765702014,0.0,54.493617617616266,3.0443456419999997,0.5,true,false,false
p2x,dispatch,tyndp,10,conical_hull,convex,unscaled,5,6.045470051126678,0.0,65.94410607240022,3.3671272588,0.6,true,true,true
p2x,dispatch,tyndp,10,conical_hull,conical,unscaled,5,6.203971649032036,0.0,87.47108435726072,3.3556266999999997,0.6,true,true,true
p2x,dispatch,tyndp,10,conical_hull,conical_bounded,unscaled,5,6.2537176277192685,0.0,62.738096176144424,3.7288301078000003,0.7,true,true,true
p2x,dispatch,tyndp,20,k_means,dirac,unscaled,5,7.321034925445344,0.9,44.025523456472996,4.564205058800001,0.2,false,false,false
p2x,dispatch,tyndp,20,k_means,convex,unscaled,5,5.2229843072810755,0.2,42.38371377288026,5.7356211496,0.9,false,false,true
p2x,dispatch,tyndp,20,k_means,conical,unscaled,5,8.666426939563907,1.8,43.27520827470415,7.2172522830000005,1.8,false,false,false
p2x,dispatch,tyndp,20,k_means,conical_bounded,unscaled,5,5.324492250119168,0.2,45.79584122855726,5.3011280916,0.6,false,false,true
p2x,dispatch,tyndp,20,k_medoids,dirac,unscaled,5,10.737371329300993,1.8,16.83207474685954,4.1763690996000005,0.5,false,false,false
p2x,dispatch,tyndp,20,k_medoids,convex,unscaled,5,5.587941932466518,0.4,18.875475507006414,5.3362354413999995,0.3,false,false,true
p2x,dispatch,tyndp,20,k_medoids,conical,unscaled,5,5.830737369088701,0.5,16.770166238801995,5.4537121085999996,0.4,false,false,true
p2x,dispatch,tyndp,20,k_medoids,conical_bounded,unscaled,5,5.79143435933005,0.5,18.530639381465562,5.4049441080000005,0.6,false,false,true
p2x,dispatch,tyndp,20,hierarchical,dirac,unscaled,5,10.006203974233285,0.0,19.51154485287198,4.6058372002,0.3,true,false,false
p2x,dispatch,tyndp,20,hierarchical,convex,unscaled,5,5.572208329096351,0.0,23.726417361062087,6.464994874599999,0.1,true,true,true
p2x,dispatch,tyndp,20,hierarchical,conical,unscaled,5,4.974481170745482,0.0,24.996907996146554,5.0964245334,0.2,true,true,true
p2x,dispatch,tyndp,20,hierarchical,conical_bounded,unscaled,5,5.044977005666573,0.0,17.394329645946492,4.6675218836,0.1,true,true,true
p2x,dispatch,tyndp,20,chronological,dirac,unscaled,5,19.08704371690837,0.0,34.909485113241544,2.9755645592,0.0,true,false,false
p2x,dispatch,tyndp,20,chronological,convex,unscaled,5,6.397679252341981,0.0,23.54779467840689,4.9790821416,0.3,true,false,false
p2x,dispatch,tyndp,20,chronological,conical,unscaled,5,6.300346323133055,0.0,23.32259640164818,5.0652974425999995,0.2,true,false,false
p2x,dispatch,tyndp,20,chronological,conical_bounded,unscaled,5,6.728081793271935,0.0,26.144404777030264,4.9130829918000005,0.2,true,false,false
p2x,dispatch,tyndp,20,convex_hull,dirac,unscaled,5,10.473776514388788,0.0,29.3116498700678,5.4977306664,0.6,true,false,false
p2x,dispatch,tyndp,20,convex_hull,convex,unscaled,5,5.240364028310651,0.0,93.85893524851373,6.80729945,0.5,true,true,true
p2x,dispatch,tyndp,20,convex_hull,conical,unscaled,5,5.157029728253937,0.0,85.00819452519988,6.334559949600001,0.4,true,true,true
