name,seed,n_rep_periods,period_length,clustering_type,distance,weight_type,projection_error,termination_status,objective_value,evaluation_termination_status,evaluated_objective_value,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
tyndp2024_20_24_k_medoids_euclidean_convex_1000_0.0001,526,20,24,k_medoids,euclidean,convex,182.85144567136507,OPTIMAL,1.9296549773722634e7,OPTIMAL,2.626698788514252e7,1.1173888749150318e8,5.150205868926111e6,0.014235,0.920264166,15.481795833,2.894229667,7.006883084,0.989627375
tyndp2024_20_24_hull_euclidean_convex_1000_0.0001,526,20,24,hull,euclidean,convex,167.59233065370213,OPTIMAL,2.9803374867733754e7,OPTIMAL,2.6976952694050517e7,9.325719372716117e7,6.78833903060399e6,0.013235041,2.284559916,14.896246209,2.839664583,8.114973584,0.989627375
tyndp2024_20_24_k_means_euclidean_conical_bounded_1000_0.0001,526,20,24,k_means,euclidean,conical_bounded,160.83902050954737,OPTIMAL,1.438448590464268e7,OPTIMAL,2.710803597592664e7,8.183466899023552e7,6.994296661483785e6,0.013819917,0.901540041,15.612744292,2.9244395,8.793281958,0.989627375
tyndp2024_20_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,20,24,k_medoids,euclidean,conical_bounded,182.076713879795,OPTIMAL,1.876235370512949e7,OPTIMAL,2.6340445746623617e7,5.8288774977122776e7,4.364820645625438e6,0.013060167,1.025878375,16.453877084,2.867557041,7.960941833,0.989627375
tyndp2024_20_24_hull_euclidean_conical_bounded_1000_0.0001,526,20,24,hull,euclidean,conical_bounded,165.02746079477532,OPTIMAL,2.2252457829351954e7,OPTIMAL,2.7377867903197642e7,8.76036120306414e7,7.190602600091975e6,0.013141875,3.684634875,13.692456875,2.835862041,7.536701334,0.989627375
tyndp2024_20_24_k_means_euclidean_conical_1000_0.0001,526,20,24,k_means,euclidean,conical,162.45842126201805,OPTIMAL,1.5610977130343178e7,OPTIMAL,3.1693157597962614e7,9.57148531470707e7,1.143397554647948e7,0.0133605,0.51839475,11.56309,2.753409709,8.888032208,0.989627375
tyndp2024_20_24_k_medoids_euclidean_conical_1000_0.0001,526,20,24,k_medoids,euclidean,conical,189.8782837132607,OPTIMAL,2.060764046601714e7,OPTIMAL,2.890261913313035e7,1.1876717772305764e8,7.637654800526776e6,0.013192083,0.875201583,10.97814775,3.023625208,7.674245125,0.989627375
tyndp2024_20_24_hull_euclidean_conical_1000_0.0001,526,20,24,hull,euclidean,conical,179.1515340646782,OPTIMAL,3.468746620401361e7,OPTIMAL,3.090782910601422e7,9.05590435855878e7,1.0774056566138214e7,0.013115709,10.749555041,13.384003291,2.880161542,6.674434042,0.989627375
tyndp2024_40_24_k_means_euclidean_dirac_1000_0.0001,526,40,24,k_means,euclidean,dirac,161.13483163833288,OPTIMAL,1.5925816031379463e7,OPTIMAL,3.53046546409879e7,5.205524899064642e7,1.4167881577839637e7,0.013279375,1.030988666,9.583e-6,6.985190709,13.649576792,0.989627375
tyndp2024_40_24_k_medoids_euclidean_dirac_1000_0.0001,526,40,24,k_medoids,euclidean,dirac,207.3583834528391,OPTIMAL,2.0140018600320533e7,OPTIMAL,3.1816739552968703e7,5.448664410379022e7,1.008863069664456e7,0.013202625,0.716530125,1.208e-6,7.137871709,17.26403175,0.989627375
tyndp2024_40_24_hull_euclidean_dirac_1000_0.0001,526,40,24,hull,euclidean,dirac,211.89031745036712,OPTIMAL,2.7266443279436547e7,OPTIMAL,3.318602157865e7,1.1416694586380573e8,1.2467422650145046e7,0.014537958,4.666901542,9.59e-7,5.1418945,15.669155333,0.989627375
tyndp2024_40_24_k_means_euclidean_convex_1000_0.0001,526,40,24,k_means,euclidean,convex,151.57940825320924,OPTIMAL,1.6583370734625885e7,OPTIMAL,2.7395113987739746e7,4.830081700084817e7,6.60144812946856e6,0.014232167,1.38650175,26.338807667,5.188180875,14.035367667,0.989627375
tyndp2024_40_24_k_medoids_euclidean_convex_1000_0.0001,526,40,24,k_medoids,euclidean,convex,168.92257154341004,OPTIMAL,2.025613508297703e7,OPTIMAL,2.569971488638106e7,9.377719314556886e7,5.160446450606097e6,0.013025583,1.262116542,23.675544208,5.247553917,19.30807675,0.989627375
tyndp2024_40_24_hull_euclidean_convex_1000_0.0001,526,40,24,hull,euclidean,convex,149.41379915237079,OPTIMAL,2.796504403356793e7,OPTIMAL,2.5211549564316418e7,7.574602552820843e7,5.422081037548139e6,0.013987208,2.591903708,24.131153333,5.085373417,18.732189792,0.989627375
tyndp2024_40_24_k_means_euclidean_conical_bounded_1000_0.0001,526,40,24,k_means,euclidean,conical_bounded,151.21541274800987,OPTIMAL,1.617674254800068e7,OPTIMAL,2.7255580736700166e7,8.086483042100593e7,7.288531441648777e6,0.013283667,0.8688455,26.024343167,5.170180875,14.297716458,0.989627375
tyndp2024_40_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,40,24,k_medoids,euclidean,conical_bounded,168.7803169477701,OPTIMAL,1.9816439520238824e7,OPTIMAL,2.557223572248289e7,3.920020289820912e7,4.20588993892116e6,0.013811166,1.05245325,24.016631292,5.431908542,20.390023916,0.989627375
tyndp2024_40_24_hull_euclidean_conical_bounded_1000_0.0001,526,40,24,hull,euclidean,conical_bounded,149.27692451977921,OPTIMAL,2.1492091068549197e7,OPTIMAL,2.5450137589126572e7,7.89322339112325e7,5.4603635667487765e6,0.013195,5.175483458,23.1985635,5.244216667,16.977746083,0.989627375
tyndp2024_40_24_k_means_euclidean_conical_1000_0.0001,526,40,24,k_means,euclidean,conical,157.0280204005528,OPTIMAL,1.728598156180043e7,OPTIMAL,3.1755242924467094e7,8.472632541302922e7,1.1712459176760107e7,0.014883958,0.550661958,10.169958834,4.996225292,15.172523708,0.989627375
tyndp2024_40_24_k_medoids_euclidean_conical_1000_0.0001,526,40,24,k_medoids,euclidean,conical,190.60436532517062,OPTIMAL,2.1701291709065404e7,OPTIMAL,2.838147530109621e7,4.872098619022035e7,6.804405904649043e6,0.013058291,0.520781292,11.778388625,5.127623542,10.543533084,0.989627375
tyndp2024_40_24_hull_euclidean_conical_1000_0.0001,526,40,24,hull,euclidean,conical,193.38330799096804,OPTIMAL,3.1085215435548883e7,OPTIMAL,3.2135994130000524e7,9.890274592290358e7,1.1904930520675614e7,0.013787,15.455261333,9.062747,5.166619958,13.11952775,0.989627375
tyndp2024_80_24_k_means_euclidean_dirac_1000_0.0001,526,80,24,k_means,euclidean,dirac,147.7756798331126,OPTIMAL,1.7303051527883448e7,OPTIMAL,3.0282182516677894e7,5.1875794907666564e7,9.33494487405608e6,0.012969917,0.53579925,1.0e-6,9.919940333,32.188102791,0.989627375
tyndp2024_80_24_k_medoids_euclidean_dirac_1000_0.0001,526,80,24,k_medoids,euclidean,dirac,184.46721549777735,OPTIMAL,2.3328769118482485e7,OPTIMAL,3.248573516706813e7,6.961582415146962e7,1.1390917780976187e7,0.014540625,0.536004875,1.9583e-5,12.427199166,31.069563,0.989627375
tyndp2024_80_24_hull_euclidean_dirac_1000_0.0001,526,80,24,hull,euclidean,dirac,185.7738263030967,OPTIMAL,2.3842216154441457e7,OPTIMAL,3.289819029833367e7,6.889904453354575e7,1.1798415243509967e7,0.013424625,7.423251375,1.291e-6,9.735554583,23.943362167,0.989627375
tyndp2024_80_24_k_means_euclidean_convex_1000_0.0001,526,80,24,k_means,euclidean,convex,137.73117329633118,OPTIMAL,1.790249291353611e7,OPTIMAL,2.686644672093639e7,7.44850578173073e7,7.118809302739026e6,0.015462125,1.125483708,45.296175917,11.832211625,77.132714292,0.989627375
tyndp2024_80_24_k_medoids_euclidean_convex_1000_0.0001,526,80,24,k_medoids,euclidean,convex,141.03157750090693,OPTIMAL,2.360871920608756e7,OPTIMAL,2.518309110278888e7,7.958205628018339e7,5.36381515503165e6,0.013901167,0.52641725,38.878081666,9.933062959,72.766815208,0.989627375
tyndp2024_80_24_hull_euclidean_convex_1000_0.0001,526,80,24,hull,euclidean,convex,129.74304718120953,OPTIMAL,2.4638441914593343e7,OPTIMAL,2.4525595107661325e7,6.80483970886577e7,4.899440040335874e6,0.013863709,7.300035959,36.54562325,9.965254166,36.746791709,0.989627375
tyndp2024_80_24_k_means_euclidean_conical_bounded_1000_0.0001,526,80,24,k_means,euclidean,conical_bounded,137.67465330004185,OPTIMAL,1.7542104714354075e7,OPTIMAL,2.6904727443115197e7,7.547570906254092e7,7.144199327030135e6,0.013037625,0.752798459,45.981163209,10.329787834,62.534498875,0.989627375
tyndp2024_80_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,80,24,k_medoids,euclidean,conical_bounded,141.13139808204065,OPTIMAL,2.3224947402965013e7,OPTIMAL,2.4839017616390508e7,7.876562276523995e7,5.0146281936513055e6,0.014950291,0.510550084,37.669182125,12.411714,71.505270417,0.989627375
tyndp2024_80_24_hull_euclidean_conical_bounded_1000_0.0001,526,80,24,hull,euclidean,conical_bounded,128.63091325064843,OPTIMAL,2.2098505704521555e7,OPTIMAL,2.5342634192140494e7,8.895984301885408e7,5.519310802654324e6,0.016365458,7.178885042,36.912365,10.042465167,67.102645792,0.989627375
tyndp2024_80_24_k_means_euclidean_conical_1000_0.0001,526,80,24,k_means,euclidean,conical,144.54257691764394,OPTIMAL,1.795123314839805e7,OPTIMAL,3.02989973601336e7,5.725135713537084e7,9.393961826682968e6,0.01371325,1.174358666,12.951410959,12.3971945,73.122120792,0.989627375
tyndp2024_80_24_k_medoids_euclidean_conical_1000_0.0001,526,80,24,k_medoids,euclidean,conical,169.05329010680876,OPTIMAL,2.525046924953797e7,OPTIMAL,2.93433652015833e7,8.171430471583615e7,9.365687860513525e6,0.014338,0.759391209,15.284903625,9.897049291,43.752061459,0.989627375
tyndp2024_80_24_hull_euclidean_conical_1000_0.0001,526,80,24,hull,euclidean,conical,179.4806882583942,OPTIMAL,2.422567353773558e7,OPTIMAL,3.034543880539627e7,8.362510365377444e7,1.04605838451879e7,0.013957042,23.137579208,6.750183333,9.902803375,54.112553916,0.989627375
