name,seed,n_rep_periods,period_length,clustering_type,distance,weight_type,projection_error,termination_status,objective_value,evaluation_termination_status,evaluated_objective_value,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
gep_5_24_hull_euclidean_conical_bounded_1000_0.0001,191,5,24,hull,euclidean,conical_bounded,120.63951748592591,OPTIMAL,6.0063438614278354e7,OPTIMAL,7.264181791575289e7,0.0,0.0,0.007730958,1.254720333,3.544406792,0.556768917,1.4687585,0.411386125
gep_5_24_k_means_euclidean_conical_1000_0.0001,191,5,24,k_means,euclidean,conical,115.04865492430278,OPTIMAL,5.177220503903552e7,OPTIMAL,1.833663783139645e8,0.0,0.0,0.00769575,0.214164625,2.533504583,0.546475167,1.077490166,0.411386125
gep_5_24_k_medoids_euclidean_conical_1000_0.0001,191,5,24,k_medoids,euclidean,conical,140.2147443790478,OPTIMAL,5.314974304139248e7,OPTIMAL,1.5985282363090986e8,0.0,0.0,0.007720625,0.211348584,2.193033333,0.5344465,1.384158042,0.411386125
gep_5_24_hull_euclidean_conical_1000_0.0001,191,5,24,hull,euclidean,conical,127.12535153190645,OPTIMAL,6.922484244260426e7,OPTIMAL,6.643101451200378e7,0.0,0.0,0.007809792,3.110891833,0.044362125,0.5623705,1.065565125,0.411386125
gep_10_24_k_means_euclidean_dirac_1000_0.0001,191,10,24,k_means,euclidean,dirac,113.76643529763633,OPTIMAL,5.173350550777636e7,OPTIMAL,1.3117838763791856e8,0.0,0.0,0.007701417,0.223950041,9.17e-7,0.988195625,2.054877167,0.411386125
gep_10_24_k_medoids_euclidean_dirac_1000_0.0001,191,10,24,k_medoids,euclidean,dirac,141.96924207749518,OPTIMAL,5.417770562724446e7,OPTIMAL,1.4654444576639667e8,0.0,0.0,0.0078615,0.22143825,9.58e-7,1.37699625,2.199600291,0.411386125
gep_10_24_hull_euclidean_dirac_1000_0.0001,191,10,24,hull,euclidean,dirac,163.04728312214434,OPTIMAL,7.387734504087318e7,OPTIMAL,6.821735691224927e7,0.0,0.0,0.007724667,0.882861375,1.292e-6,0.694615625,2.543941084,0.411386125
gep_10_24_k_means_euclidean_convex_1000_0.0001,191,10,24,k_means,euclidean,convex,109.75232499543577,OPTIMAL,5.1779415804799445e7,OPTIMAL,1.3242641798781073e8,0.0,0.0,0.007747042,0.217662125,5.019815208,0.717251375,2.4994175,0.411386125
gep_10_24_k_medoids_euclidean_convex_1000_0.0001,191,10,24,k_medoids,euclidean,convex,124.83461105055868,OPTIMAL,5.389544715356297e7,OPTIMAL,1.4453644358079192e8,0.0,0.0,0.00790325,0.210484584,5.268960417,0.750736958,2.845332375,0.411386125
gep_10_24_hull_euclidean_convex_1000_0.0001,191,10,24,hull,euclidean,convex,113.57617621396463,OPTIMAL,7.14280855775156e7,OPTIMAL,6.943606140373045e7,0.0,0.0,0.007784375,1.33876375,4.532787708,0.791426208,2.342609959,0.411386125
gep_10_24_k_means_euclidean_conical_bounded_1000_0.0001,191,10,24,k_means,euclidean,conical_bounded,108.60912224309152,OPTIMAL,5.1393325141678825e7,OPTIMAL,1.3236147952123597e8,0.0,0.0,0.007717083,0.223317209,5.018729458,0.727065167,2.515266,0.411386125
gep_10_24_k_medoids_euclidean_conical_bounded_1000_0.0001,191,10,24,k_medoids,euclidean,conical_bounded,123.7398169440952,OPTIMAL,5.354730870643793e7,OPTIMAL,1.4412059705827805e8,0.0,0.0,0.007836042,0.20782675,5.87018,0.760114542,2.562199041,0.411386125
gep_10_24_hull_euclidean_conical_bounded_1000_0.0001,191,10,24,hull,euclidean,conical_bounded,111.32824247619048,OPTIMAL,5.9899631667015284e7,OPTIMAL,6.949330907763323e7,0.0,0.0,0.007727,1.469961208,4.944230875,0.752812083,2.6821095,0.411386125
gep_10_24_k_means_euclidean_conical_1000_0.0001,191,10,24,k_means,euclidean,conical,109.69942084589393,OPTIMAL,5.2432925117578916e7,OPTIMAL,1.3167632265920518e8,0.0,0.0,0.007688166,0.223105167,3.368048625,0.760962583,2.363009042,0.411386125
gep_10_24_k_medoids_euclidean_conical_1000_0.0001,191,10,24,k_medoids,euclidean,conical,130.66591524447594,OPTIMAL,5.4588087409473866e7,OPTIMAL,1.468564763512216e8,0.0,0.0,0.007579917,0.206487084,3.462876,0.73949875,2.457200375,0.411386125
gep_10_24_hull_euclidean_conical_1000_0.0001,191,10,24,hull,euclidean,conical,119.98594153400867,OPTIMAL,6.635815336449362e7,OPTIMAL,6.6288951366017215e7,0.0,0.0,0.007696542,3.504078584,4.077434083,0.751958541,2.687940542,0.411386125
gep_20_24_k_means_euclidean_dirac_1000_0.0001,191,20,24,k_means,euclidean,dirac,108.50886004776791,OPTIMAL,5.259740566347875e7,OPTIMAL,1.0324601840301523e8,0.0,0.0,0.007782375,0.217423,1.208e-6,1.742270791,6.809460875,0.411386125
gep_20_24_k_medoids_euclidean_dirac_1000_0.0001,191,20,24,k_medoids,euclidean,dirac,136.47321724682828,OPTIMAL,5.481039304988265e7,OPTIMAL,1.260304932695861e8,0.0,0.0,0.007842916,0.214501041,1.125e-6,1.897132,9.055127167,0.411386125
gep_20_24_hull_euclidean_dirac_1000_0.0001,191,20,24,hull,euclidean,dirac,149.11955677327688,OPTIMAL,6.440762436222026e7,OPTIMAL,6.273990461685777e7,0.0,0.0,0.007770541,2.078605084,9.58e-7,1.106347125,8.073934625,0.411386125
gep_20_24_k_means_euclidean_convex_1000_0.0001,191,20,24,k_means,euclidean,convex,103.01174415568444,OPTIMAL,5.2598162392992124e7,OPTIMAL,1.034777663777938e8,0.0,0.0,0.00783225,0.214973166,7.718283958,1.130584042,19.609491833,0.411386125
gep_20_24_k_medoids_euclidean_convex_1000_0.0001,191,20,24,k_medoids,euclidean,convex,115.76925610546772,OPTIMAL,5.4458668966365695e7,OPTIMAL,1.2614853908553134e8,0.0,0.0,0.00771625,0.211393709,7.932354375,1.154354167,24.958046792,0.411386125
gep_20_24_hull_euclidean_convex_1000_0.0001,191,20,24,hull,euclidean,convex,102.64688589446578,OPTIMAL,6.788046094573459e7,OPTIMAL,6.2979372148402475e7,0.0,0.0,0.007733791,2.346264125,6.823675417,1.23195425,17.15678425,0.411386125
gep_20_24_k_means_euclidean_conical_bounded_1000_0.0001,191,20,24,k_means,euclidean,conical_bounded,102.10534847670681,OPTIMAL,5.2293994423744105e7,OPTIMAL,1.0376926400621997e8,0.0,0.0,0.007816958,0.215989209,8.114341083,1.156349125,18.367457916,0.411386125
gep_20_24_k_medoids_euclidean_conical_bounded_1000_0.0001,191,20,24,k_medoids,euclidean,conical_bounded,114.13896337427556,OPTIMAL,5.400972232446861e7,OPTIMAL,1.2534763298289263e8,0.0,0.0,0.007711875,0.210412833,7.765800458,1.167822333,26.6486175,0.411386125
gep_20_24_hull_euclidean_conical_bounded_1000_0.0001,191,20,24,hull,euclidean,conical_bounded,101.03931950625943,OPTIMAL,6.019808611194108e7,OPTIMAL,6.722540572258587e7,0.0,0.0,0.007803167,2.498119625,7.283314084,1.207661875,10.586736166,0.411386125
gep_20_24_k_means_euclidean_conical_1000_0.0001,191,20,24,k_means,euclidean,conical,103.30201841360567,OPTIMAL,5.3180816954068124e7,OPTIMAL,1.039324381536777e8,0.0,0.0,0.007866125,0.197324083,4.585164792,1.168591583,11.540750417,0.411386125
gep_20_24_k_medoids_euclidean_conical_1000_0.0001,191,20,24,k_medoids,euclidean,conical,123.05539465498038,OPTIMAL,5.517131547148531e7,OPTIMAL,1.2741580005551094e8,0.0,0.0,0.00779125,0.229297709,4.686080667,1.145477792,13.749240959,0.411386125
gep_20_24_hull_euclidean_conical_1000_0.0001,191,20,24,hull,euclidean,conical,107.08888290670377,OPTIMAL,6.727871854459745e7,OPTIMAL,6.617778015789292e7,0.0,0.0,0.007848041,4.171489167,5.828893375,1.232225625,19.819162333,0.411386125
gep_40_24_k_means_euclidean_dirac_1000_0.0001,191,40,24,k_means,euclidean,dirac,101.81145536981693,OPTIMAL,5.305180411470511e7,OPTIMAL,9.665703877454913e7,0.0,0.0,0.007920083,0.2262945,1.25e-6,2.371284,23.325336167,0.411386125
gep_40_24_k_medoids_euclidean_dirac_1000_0.0001,191,40,24,k_medoids,euclidean,dirac,128.42133287812567,OPTIMAL,5.7224862678853594e7,OPTIMAL,9.717089592277452e7,0.0,0.0,0.007807375,0.213056708,1.083e-6,2.083452875,27.059429584,0.411386125
gep_40_24_hull_euclidean_dirac_1000_0.0001,191,40,24,hull,euclidean,dirac,137.53099530359475,OPTIMAL,6.166088591425453e7,OPTIMAL,6.2673645349849075e7,0.0,0.0,0.007737333,2.575815791,1.084e-6,1.894217458,17.464753375,0.411386125
gep_40_24_k_means_euclidean_convex_1000_0.0001,191,40,24,k_means,euclidean,convex,95.58773764180341,OPTIMAL,5.309505636341162e7,OPTIMAL,9.624771056308669e7,0.0,0.0,0.007882792,0.223810792,13.046818917,1.958302125,42.357081125,0.411386125
gep_40_24_k_medoids_euclidean_convex_1000_0.0001,191,40,24,k_medoids,euclidean,convex,101.90766852590698,OPTIMAL,5.7609862611712635e7,OPTIMAL,9.763686529920465e7,0.0,0.0,0.007811917,0.232277291,12.352543875,2.116415958,37.271980083,0.411386125
gep_40_24_hull_euclidean_convex_1000_0.0001,191,40,24,hull,euclidean,convex,92.14706243314228,OPTIMAL,6.457814480088775e7,OPTIMAL,6.247882596411914e7,0.0,0.0,0.007853875,3.037359208,11.110182167,2.0693345,39.519883291,0.411386125
gep_40_24_k_means_euclidean_conical_bounded_1000_0.0001,191,40,24,k_means,euclidean,conical_bounded,95.10214774807099,OPTIMAL,5.2835934288033016e7,OPTIMAL,9.579309831062692e7,0.0,0.0,0.007808,0.225992917,12.966817959,2.071456208,36.5091355,0.411386125
gep_40_24_k_medoids_euclidean_conical_bounded_1000_0.0001,191,40,24,k_medoids,euclidean,conical_bounded,100.89569287228296,OPTIMAL,5.679379310439874e7,OPTIMAL,9.909462820997605e7,0.0,0.0,0.007803333,0.65176575,12.266865542,2.008757291,42.090659208,0.411386125
gep_40_24_hull_euclidean_conical_bounded_1000_0.0001,191,40,24,hull,euclidean,conical_bounded,90.32187715430886,OPTIMAL,6.4817469349927075e7,OPTIMAL,6.261791605933832e7,0.0,0.0,0.007857958,3.508731041,11.39878225,2.054727375,37.574245917,0.411386125
gep_40_24_k_means_euclidean_conical_1000_0.0001,191,40,24,k_means,euclidean,conical,97.11861390267696,OPTIMAL,5.343070966374049e7,OPTIMAL,9.618430402482902e7,0.0,0.0,0.007758333,0.222742875,8.66140825,1.947119834,39.262521542,0.411386125
gep_40_24_k_medoids_euclidean_conical_1000_0.0001,191,40,24,k_medoids,euclidean,conical,109.04561249498651,OPTIMAL,5.793238341392808e7,OPTIMAL,9.81776632708679e7,0.0,0.0,0.007962042,0.211345917,8.711430208,2.061069917,42.077158875,0.411386125
gep_40_24_hull_euclidean_conical_1000_0.0001,191,40,24,hull,euclidean,conical,96.45815187951132,OPTIMAL,6.569264112526565e7,OPTIMAL,6.2637218641399726e7,0.0,0.0,0.007788333,5.717665958,9.574887208,2.021356167,36.428436625,0.411386125
gep_80_24_k_means_euclidean_dirac_1000_0.0001,191,80,24,k_means,euclidean,dirac,93.68100603159563,OPTIMAL,5.406814567684231e7,OPTIMAL,7.815304723943137e7,0.0,0.0,0.007896125,0.219092667,8.33e-7,4.9180845,69.740444459,0.411386125
gep_80_24_k_medoids_euclidean_dirac_1000_0.0001,191,80,24,k_medoids,euclidean,dirac,117.68921495237575,OPTIMAL,6.096659615870038e7,OPTIMAL,6.597175638762736e7,0.0,0.0,0.007806334,0.999401166,9.17e-7,3.911767625,47.882874041,0.411386125
gep_80_24_hull_euclidean_dirac_1000_0.0001,191,80,24,hull,euclidean,dirac,119.26227427209925,OPTIMAL,6.2487723378840365e7,OPTIMAL,6.238743738936756e7,0.0,0.0,0.007777166,5.021097042,1.292e-6,3.83435125,64.49167025,0.411386125
gep_80_24_k_means_euclidean_convex_1000_0.0001,191,80,24,k_means,euclidean,convex,86.60046972919189,OPTIMAL,5.389430693123945e7,OPTIMAL,7.797599412300111e7,0.0,0.0,0.007845042,0.472446916,22.836249542,3.892248833,187.675019417,0.411386125
gep_80_24_k_medoids_euclidean_convex_1000_0.0001,191,80,24,k_medoids,euclidean,convex,93.74799894075316,OPTIMAL,5.997835393542631e7,OPTIMAL,6.612374571618664e7,0.0,0.0,0.007779667,0.537859916,18.810722417,3.902192125,234.856161709,0.411386125
gep_80_24_hull_euclidean_convex_1000_0.0001,191,80,24,hull,euclidean,convex,78.0646361575528,OPTIMAL,6.384897304399819e7,OPTIMAL,6.22571923073665e7,0.0,0.0,0.007806125,4.929002917,17.849750208,3.948205917,148.583306333,0.411386125
gep_80_24_k_means_euclidean_conical_bounded_1000_0.0001,191,80,24,k_means,euclidean,conical_bounded,86.2443625015746,OPTIMAL,5.3665033377371565e7,OPTIMAL,7.843201539226194e7,0.0,0.0,0.008266542,0.210215375,23.399871917,4.120901916,182.521313834,0.411386125
gep_80_24_k_medoids_euclidean_conical_bounded_1000_0.0001,191,80,24,k_medoids,euclidean,conical_bounded,93.2715187073333,OPTIMAL,5.95928277145319e7,OPTIMAL,6.601662344943666e7,0.0,0.0,0.007711958,0.20698525,18.802734333,4.100643666,240.929653708,0.411386125
gep_80_24_hull_euclidean_conical_bounded_1000_0.0001,191,80,24,hull,euclidean,conical_bounded,77.37675934470052,OPTIMAL,6.370342761180399e7,OPTIMAL,6.243312839668772e7,0.0,0.0,0.00784525,5.741280875,18.251893792,3.958890917,209.060248625,0.411386125
gep_80_24_k_means_euclidean_conical_1000_0.0001,191,80,24,k_means,euclidean,conical,91.50768097192284,OPTIMAL,5.4111016548687644e7,OPTIMAL,7.839370238995065e7,0.0,0.0,0.00768975,0.223485666,6.762255917,4.580139791,235.913629291,0.411386125
gep_80_24_k_medoids_euclidean_conical_1000_0.0001,191,80,24,k_medoids,euclidean,conical,106.3519972957914,OPTIMAL,6.0912943724208474e7,OPTIMAL,6.581347812922506e7,0.0,0.0,0.007743,0.209834917,8.351650541,4.646215084,244.29716625,0.411386125
gep_80_24_hull_euclidean_conical_1000_0.0001,191,80,24,hull,euclidean,conical,106.56921104566369,OPTIMAL,6.338717001952739e7,OPTIMAL,6.226668003798109e7,0.0,0.0,0.007967625,8.892715166,6.6707565,3.899096042,209.993710042,0.411386125
gep_1_8760_k_means_euclidean_dirac_1000_0.0001,526,1,8760,k_means,euclidean,dirac,0.0,OPTIMAL,6.1837278445682004e7,N/A,,0.0,0.0,0.007383,0.47789425,1.166e-6,17.164995334,172.277243792,0.418795625
gep_5_24_k_means_euclidean_dirac_1000_0.0001,526,5,24,k_means,euclidean,dirac,119.15885343607431,OPTIMAL,5.1130120074035995e7,OPTIMAL,1.8132347472774518e8,0.0,0.0,0.007821458,1.006267583,9.17e-7,0.5797625,0.7560895,0.418795625
gep_5_24_k_medoids_euclidean_dirac_1000_0.0001,526,5,24,k_medoids,euclidean,dirac,147.71448108835776,OPTIMAL,5.287549701689109e7,OPTIMAL,1.5994003124883038e8,0.0,0.0,0.007795,0.207947958,1.25e-6,1.157519375,1.109762666,0.418795625
gep_5_24_hull_euclidean_dirac_1000_0.0001,526,5,24,hull,euclidean,dirac,173.4717128208796,OPTIMAL,6.2857240149566785e7,OPTIMAL,1.2353053467369208e8,0.0,0.0,0.00786175,1.142565959,1.0e-6,0.548893083,0.841397875,0.418795625
gep_5_24_k_means_euclidean_convex_1000_0.0001,526,5,24,k_means,euclidean,convex,115.27102805737931,OPTIMAL,5.103980846175238e7,OPTIMAL,1.766771521762383e8,0.0,0.0,0.00779925,0.968059417,2.854503125,0.5641085,1.421514,0.418795625
gep_5_24_k_medoids_euclidean_convex_1000_0.0001,526,5,24,k_medoids,euclidean,convex,133.43397128901418,OPTIMAL,5.288264368967347e7,OPTIMAL,1.5646681364912102e8,0.0,0.0,0.007833667,0.200491625,4.016369167,0.568844292,1.443249916,0.418795625
gep_5_24_hull_euclidean_convex_1000_0.0001,526,5,24,hull,euclidean,convex,129.41207299677853,OPTIMAL,6.170421914749668e7,OPTIMAL,1.3263363744329967e8,0.0,0.0,0.00789275,1.156560666,3.027572875,0.5447935,1.45587475,0.418795625
gep_5_24_k_means_euclidean_conical_bounded_1000_0.0001,526,5,24,k_means,euclidean,conical_bounded,114.01934515176552,OPTIMAL,5.065374321743211e7,OPTIMAL,1.7313373089376804e8,0.0,0.0,0.007849792,0.212677625,4.049573417,0.553378,1.191431667,0.418795625
gep_5_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,5,24,k_medoids,euclidean,conical_bounded,130.45762468057166,OPTIMAL,5.21872833099272e7,OPTIMAL,1.5506196794688836e8,0.0,0.0,0.007887833,0.209085125,4.138559209,0.569252125,1.412116292,0.418795625
gep_5_24_hull_euclidean_conical_bounded_1000_0.0001,526,5,24,hull,euclidean,conical_bounded,120.63951748592591,OPTIMAL,6.0063438614278354e7,OPTIMAL,7.264181791575289e7,0.0,0.0,0.0079245,1.538835209,3.500767708,0.557701875,1.4572795,0.418795625
gep_5_24_k_means_euclidean_conical_1000_0.0001,526,5,24,k_means,euclidean,conical,115.04865492430278,OPTIMAL,5.177220503903552e7,OPTIMAL,1.833663783139645e8,0.0,0.0,0.007973958,0.209893708,2.42941225,0.523279291,1.079779708,0.418795625
gep_5_24_k_medoids_euclidean_conical_1000_0.0001,526,5,24,k_medoids,euclidean,conical,140.2147443790478,OPTIMAL,5.314974304139248e7,OPTIMAL,1.5985282363090986e8,0.0,0.0,0.00772725,0.204661417,2.262500625,0.539951209,1.385467167,0.418795625
gep_5_24_hull_euclidean_conical_1000_0.0001,526,5,24,hull,euclidean,conical,127.12535153190645,OPTIMAL,6.922484244260426e7,OPTIMAL,6.643101451200378e7,0.0,0.0,0.007886458,3.01215425,0.042482792,0.568072458,1.066041583,0.418795625
gep_10_24_k_means_euclidean_dirac_1000_0.0001,526,10,24,k_means,euclidean,dirac,113.76643529763633,OPTIMAL,5.173350550777636e7,OPTIMAL,1.3117838763791856e8,0.0,0.0,0.007575834,0.20840575,1.209e-6,1.408849667,2.0666305,0.418795625
gep_10_24_k_medoids_euclidean_dirac_1000_0.0001,526,10,24,k_medoids,euclidean,dirac,141.96924207749518,OPTIMAL,5.417770562724446e7,OPTIMAL,1.4654444576639667e8,0.0,0.0,0.007983167,0.200653125,1.125e-6,1.395650875,2.302735458,0.418795625
gep_10_24_hull_euclidean_dirac_1000_0.0001,526,10,24,hull,euclidean,dirac,163.04728312214434,OPTIMAL,7.387734504087318e7,OPTIMAL,6.821735691224927e7,0.0,0.0,0.007845792,1.299211375,1.25e-6,0.746988375,2.717144459,0.418795625
gep_10_24_k_means_euclidean_convex_1000_0.0001,526,10,24,k_means,euclidean,convex,109.75232499543577,OPTIMAL,5.1779415804799445e7,OPTIMAL,1.3242641798781073e8,0.0,0.0,0.007731958,0.210292375,4.913181125,0.726389208,2.491532,0.418795625
gep_10_24_k_medoids_euclidean_convex_1000_0.0001,526,10,24,k_medoids,euclidean,convex,124.83461105055868,OPTIMAL,5.389544715356297e7,OPTIMAL,1.4453644358079192e8,0.0,0.0,0.007768167,0.2048495,5.424531708,0.743062375,2.861909166,0.418795625
gep_10_24_hull_euclidean_convex_1000_0.0001,526,10,24,hull,euclidean,convex,113.57617621396463,OPTIMAL,7.14280855775156e7,OPTIMAL,6.943606140373045e7,0.0,0.0,0.007787292,1.286680959,4.576763125,0.762786375,2.417029208,0.418795625
gep_10_24_k_means_euclidean_conical_bounded_1000_0.0001,526,10,24,k_means,euclidean,conical_bounded,108.60912224309152,OPTIMAL,5.1393325141678825e7,OPTIMAL,1.3236147952123597e8,0.0,0.0,0.007837208,0.215106458,5.188308083,0.719361333,2.496591208,0.418795625
gep_10_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,10,24,k_medoids,euclidean,conical_bounded,123.7398169440952,OPTIMAL,5.354730870643793e7,OPTIMAL,1.4412059705827805e8,0.0,0.0,0.007701958,0.911721625,4.830912541,0.779654792,2.538655958,0.418795625
gep_10_24_hull_euclidean_conical_bounded_1000_0.0001,526,10,24,hull,euclidean,conical_bounded,111.32824247619048,OPTIMAL,5.9899631667015284e7,OPTIMAL,6.949330907763323e7,0.0,0.0,0.007749625,1.437725416,4.751494333,0.758047375,2.726128291,0.418795625
gep_10_24_k_means_euclidean_conical_1000_0.0001,526,10,24,k_means,euclidean,conical,109.69942084589393,OPTIMAL,5.243292511757882e7,OPTIMAL,1.3512928567741883e8,0.0,0.0,0.007939333,0.209016417,3.544102792,0.744548708,2.496187,0.418795625
gep_10_24_k_medoids_euclidean_conical_1000_0.0001,526,10,24,k_medoids,euclidean,conical,130.66591524447594,OPTIMAL,5.458808740947364e7,OPTIMAL,1.4706437725611565e8,0.0,0.0,0.007924917,0.201997084,3.413943084,0.739445334,2.515833833,0.418795625
gep_10_24_hull_euclidean_conical_1000_0.0001,526,10,24,hull,euclidean,conical,119.98594153400867,OPTIMAL,6.635815336449362e7,OPTIMAL,6.6288951366017215e7,0.0,0.0,0.007820834,3.659143041,4.04333175,0.810530625,2.785104208,0.418795625
gep_20_24_k_means_euclidean_dirac_1000_0.0001,526,20,24,k_means,euclidean,dirac,108.50886004776791,OPTIMAL,5.259740566347875e7,OPTIMAL,1.0324601840301523e8,0.0,0.0,0.007836916,0.219092833,9.58e-7,1.870471916,6.965423416,0.418795625
gep_20_24_k_medoids_euclidean_dirac_1000_0.0001,526,20,24,k_medoids,euclidean,dirac,136.47321724682828,OPTIMAL,5.481039304988265e7,OPTIMAL,1.260304932695861e8,0.0,0.0,0.007787625,0.230994209,1.334e-6,1.4148765,9.278235792,0.418795625
gep_20_24_hull_euclidean_dirac_1000_0.0001,526,20,24,hull,euclidean,dirac,149.11955677327688,OPTIMAL,6.440762436222026e7,OPTIMAL,6.273990461685777e7,0.0,0.0,0.00783975,2.039108375,1.167e-6,1.111711167,8.356080958,0.418795625
gep_20_24_k_means_euclidean_convex_1000_0.0001,526,20,24,k_means,euclidean,convex,103.01174415568444,OPTIMAL,5.2598162392992124e7,OPTIMAL,1.034777663777938e8,0.0,0.0,0.007912292,0.951264917,7.144544417,1.167050833,20.258913625,0.418795625
gep_20_24_k_medoids_euclidean_convex_1000_0.0001,526,20,24,k_medoids,euclidean,convex,115.76925610546772,OPTIMAL,5.4458668966365695e7,OPTIMAL,1.2614853908553134e8,0.0,0.0,0.007818917,0.20286575,7.556890417,1.167510042,25.668559875,0.418795625
gep_20_24_hull_euclidean_convex_1000_0.0001,526,20,24,hull,euclidean,convex,102.64688589446578,OPTIMAL,6.788046094573459e7,OPTIMAL,6.2979372148402475e7,0.0,0.0,0.007819417,1.709542959,6.858752,1.227720292,18.175964833,0.418795625
gep_20_24_k_means_euclidean_conical_bounded_1000_0.0001,526,20,24,k_means,euclidean,conical_bounded,102.10534847670681,OPTIMAL,5.2293994423744105e7,OPTIMAL,1.0376926400621997e8,0.0,0.0,0.007772917,0.217775083,8.036576417,1.140709166,18.810764458,0.418795625
gep_20_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,20,24,k_medoids,euclidean,conical_bounded,114.13896337427556,OPTIMAL,5.400972232446861e7,OPTIMAL,1.2534763298289263e8,0.0,0.0,0.0078765,0.214673083,7.895628333,1.198538834,26.851078792,0.418795625
gep_20_24_hull_euclidean_conical_bounded_1000_0.0001,526,20,24,hull,euclidean,conical_bounded,101.03931950625943,OPTIMAL,6.019808611194116e7,OPTIMAL,6.723332730985881e7,0.0,0.0,0.007880083,2.464668541,7.098940458,1.229577958,10.821164166,0.418795625
gep_20_24_k_means_euclidean_conical_1000_0.0001,526,20,24,k_means,euclidean,conical,103.30201841360567,OPTIMAL,5.3180816954068124e7,OPTIMAL,1.039324381536777e8,0.0,0.0,0.00778125,0.208292542,4.9391755,1.109085834,12.068795167,0.418795625
gep_20_24_k_medoids_euclidean_conical_1000_0.0001,526,20,24,k_medoids,euclidean,conical,123.05539465498038,OPTIMAL,5.517131547148531e7,OPTIMAL,1.2741580005551094e8,0.0,0.0,0.007861083,0.582524458,4.959299875,1.168229041,13.730187875,0.418795625
gep_20_24_hull_euclidean_conical_1000_0.0001,526,20,24,hull,euclidean,conical,107.08888290670377,OPTIMAL,6.727871854459745e7,OPTIMAL,6.617778015789292e7,0.0,0.0,0.007861792,4.102474458,6.041448875,1.196557458,20.458683,0.418795625
gep_40_24_k_means_euclidean_dirac_1000_0.0001,526,40,24,k_means,euclidean,dirac,101.81145536981693,OPTIMAL,5.305180411470511e7,OPTIMAL,9.665703877454913e7,0.0,0.0,0.007903458,0.216893375,1.125e-6,2.40946525,23.547329166,0.418795625
gep_40_24_k_medoids_euclidean_dirac_1000_0.0001,526,40,24,k_medoids,euclidean,dirac,128.42133287812567,OPTIMAL,5.7224862678853594e7,OPTIMAL,9.717089592277452e7,0.0,0.0,0.007868458,0.619270166,1.209e-6,2.062082292,26.889445125,0.418795625
gep_40_24_hull_euclidean_dirac_1000_0.0001,526,40,24,hull,euclidean,dirac,137.53099530359475,OPTIMAL,6.166088591425453e7,OPTIMAL,6.2673645349849075e7,0.0,0.0,0.007850666,1.828756959,1.375e-6,2.014927875,17.741010083,0.418795625
gep_40_24_k_means_euclidean_convex_1000_0.0001,526,40,24,k_means,euclidean,convex,95.58773764180341,OPTIMAL,5.309505636341162e7,OPTIMAL,9.624771056308669e7,0.0,0.0,0.007910875,0.632062209,13.092337417,1.966769542,42.733971584,0.418795625
gep_40_24_k_medoids_euclidean_convex_1000_0.0001,526,40,24,k_medoids,euclidean,convex,101.90766852590698,OPTIMAL,5.7609862611712635e7,OPTIMAL,9.763686529920465e7,0.0,0.0,0.007905875,0.591198292,11.679960291,2.06916525,37.427611917,0.418795625
gep_40_24_hull_euclidean_convex_1000_0.0001,526,40,24,hull,euclidean,convex,92.14706243314228,OPTIMAL,6.457814480088775e7,OPTIMAL,6.247882596411914e7,0.0,0.0,0.007905042,3.059215875,11.081371208,2.058686041,40.348296333,0.418795625
gep_40_24_k_means_euclidean_conical_bounded_1000_0.0001,526,40,24,k_means,euclidean,conical_bounded,95.10214774807099,OPTIMAL,5.2835934288033016e7,OPTIMAL,9.579309831062692e7,0.0,0.0,0.007827125,0.220865,12.857870958,2.003516834,37.004273791,0.418795625
gep_40_24_k_medoids_euclidean_conical_bounded_1000_0.0001,526,40,24,k_medoids,euclidean,conical_bounded,100.89569287228296,OPTIMAL,5.679379310439874e7,OPTIMAL,9.909462820997605e7,0.0,0.0,0.007750375,0.212605083,12.409940166,1.986478125,41.608197084,0.418795625
gep_40_24_hull_euclidean_conical_bounded_1000_0.0001,526,40,24,hull,euclidean,conical_bounded,90.32187715430886,OPTIMAL,6.4817469349927075e7,OPTIMAL,6.261791605933832e7,0.0,0.0,0.007811209,3.489504084,11.412036708,2.058687875,37.242491333,0.418795625
gep_40_24_k_means_euclidean_conical_1000_0.0001,526,40,24,k_means,euclidean,conical,97.11861390267696,OPTIMAL,5.343070966374049e7,OPTIMAL,9.618430402482902e7,0.0,0.0,0.007910958,0.216256209,7.810014,2.816463041,40.271241083,0.418795625
gep_40_24_k_medoids_euclidean_conical_1000_0.0001,526,40,24,k_medoids,euclidean,conical,109.04561249498651,OPTIMAL,5.793238341392808e7,OPTIMAL,9.81776632708679e7,0.0,0.0,0.007780333,0.19196175,7.989605792,2.12439,39.861745208,0.418795625
gep_40_24_hull_euclidean_conical_1000_0.0001,526,40,24,hull,euclidean,conical,96.45815187951132,OPTIMAL,6.569264112526565e7,OPTIMAL,6.2637218641399726e7,0.0,0.0,0.007851916,5.433876708,9.840341958,2.05206275,36.564208083,0.418795625
